Time, Lat, Lon, Bearing, GPS Speed, Revs(rpm),Speed(km/h),LPK(l/100km),CO2(g/km),Coolant(°C),Baro(mb),GPS Height(m)
1344497310408,00059.95336151,00010.76071262,00266.70,00082.87,02718.00,00083.00,00001.94,00051.33,00082.00,01008.00,00164.71
1344497310560,00059.95336151,00010.76071262,00266.70,00082.87,02718.00,00083.00,00001.95,00051.71,00082.00,01007.96,00164.71
1344497310708,00059.95336151,00010.76071262,00266.70,00082.87,02711.00,00083.00,00001.95,00051.71,00082.00,01007.95,00164.71
1344497310858,00059.95336151,00010.76071262,00266.70,00082.87,02711.00,00083.00,00001.95,00051.71,00082.00,01008.12,00164.71
1344497311009,00059.95336151,00010.76071262,00266.70,00082.87,02711.00,00083.00,00001.95,00051.71,00082.00,01008.12,00164.71
1344497311158,00059.95336151,00010.76071262,00266.70,00082.87,02711.00,00083.00,00001.95,00051.57,00082.00,01008.20,00164.71
1344497311308,00059.95336151,00010.76071262,00266.70,00082.87,02711.00,00083.00,00001.95,00051.57,00082.00,01008.08,00164.71
1344497311460,00059.95336151,00010.76071262,00266.70,00082.87,02725.00,00083.00,00001.95,00051.57,00082.00,01008.23,00164.71
1344497311609,00059.95336151,00010.76071262,00266.70,00082.87,02725.00,00083.00,00001.95,00051.57,00082.00,01008.40,00164.71
1344497311760,00059.95336151,00010.76071262,00266.70,00082.87,02725.00,00083.00,00002.08,00054.89,00082.00,01008.39,00164.71
1344497311910,00059.95336151,00010.76071262,00266.70,00082.87,02725.00,00083.00,00002.08,00054.89,00082.00,01008.43,00164.71
1344497312061,00059.95336151,00010.76071262,00266.70,00082.87,02733.00,00084.00,00002.08,00054.89,00082.00,01008.30,00164.71
1344497312210,00059.95336151,00010.76071262,00266.70,00082.87,02733.00,00084.00,00002.08,00054.89,00082.00,01008.26,00164.71
1344497312360,00059.95336151,00010.76071262,00266.70,00082.87,02733.00,00084.00,00002.08,00054.89,00082.00,01008.40,00164.71
1344497312510,00059.95336151,00010.76071262,00266.70,00082.87,02733.00,00084.00,00001.94,00051.20,00082.00,01008.48,00164.71
1344497312659,00059.95336151,00010.76071262,00266.70,00082.87,02736.00,00084.00,00001.94,00051.20,00082.00,01008.43,00164.71
1344497312810,00059.95336151,00010.76071262,00266.70,00082.87,02736.00,00084.00,00001.94,00051.20,00082.00,01008.40,00164.71
1344497312961,00059.95336151,00010.76071262,00266.70,00082.87,02736.00,00084.00,00001.94,00051.20,00082.00,01008.28,00164.71
1344497313110,00059.95336151,00010.76071262,00266.70,00082.87,02736.00,00084.00,00001.94,00051.20,00082.00,01008.38,00164.71
1344497313262,00059.95336151,00010.76071262,00266.70,00082.87,02736.00,00084.00,00001.94,00051.26,00082.00,01008.48,00164.71
1344497313410,00059.95336151,00010.76071262,00266.70,00082.87,02729.00,00084.00,00001.94,00051.26,00082.00,01008.38,00164.71
1344497313563,00059.95336151,00010.76071262,00266.70,00082.87,02729.00,00084.00,00001.94,00051.26,00082.00,01008.60,00164.71
1344497313711,00059.95336151,00010.76071262,00266.70,00082.87,02729.00,00084.00,00001.94,00051.26,00082.00,01008.60,00164.71
1344497313860,00059.95336151,00010.76071262,00266.70,00082.87,02729.00,00084.00,00001.93,00051.12,00082.00,01008.59,00164.71
1344497314011,00059.95336151,00010.76071262,00266.70,00082.87,02753.00,00084.00,00001.93,00051.12,00082.00,01008.77,00164.71
1344497314161,00059.95336151,00010.76071262,00266.70,00082.87,02753.00,00084.00,00001.93,00051.12,00082.00,01008.65,00164.71
1344497314310,00059.95336151,00010.76071262,00266.70,00082.87,02753.00,00084.00,00001.93,00051.12,00082.00,01008.71,00164.71
1344497314463,00059.95336151,00010.76071262,00266.70,00082.87,02753.00,00084.00,00001.95,00051.57,00082.00,01008.68,00164.71
1344497314612,00059.95336151,00010.76071262,00266.70,00082.87,02753.00,00084.00,00001.95,00051.57,00082.00,01008.65,00164.71
1344497314762,00059.95336151,00010.76071262,00266.70,00082.87,02764.00,00084.00,00001.95,00051.57,00082.00,01008.73,00164.71
1344497314912,00059.95336151,00010.76071262,00266.70,00082.87,02764.00,00085.00,00001.95,00051.57,00082.00,01008.88,00164.71
1344497315069,00059.95336151,00010.76071262,00266.70,00082.87,02764.00,00085.00,00001.95,00051.57,00082.00,01009.31,00164.71
1344497315215,00059.95336151,00010.76071262,00266.70,00082.87,02764.00,00085.00,00001.93,00051.17,00082.00,01009.37,00164.71
1344497315364,00059.95336151,00010.76071262,00266.70,00082.87,02772.00,00085.00,00001.93,00051.17,00082.00,01009.37,00164.71
1344497315514,00059.95336151,00010.76071262,00266.70,00082.87,02772.00,00085.00,00001.93,00051.17,00082.00,01009.16,00164.71
1344497315662,00059.95336151,00010.76071262,00266.70,00082.87,02772.00,00085.00,00001.94,00051.32,00082.00,01009.09,00164.71
1344497315813,00059.95336151,00010.76071262,00266.70,00082.87,02772.00,00085.00,00001.94,00051.32,00082.00,01009.31,00164.71
1344497315964,00059.95336151,00010.76071262,00266.70,00082.87,02777.00,00085.00,00001.94,00051.32,00082.00,01009.19,00164.71
1344497316113,00059.95336151,00010.76071262,00266.70,00082.87,02777.00,00085.00,00001.94,00051.32,00082.00,01009.37,00164.71
1344497316263,00059.95336151,00010.76071262,00266.70,00082.87,02777.00,00085.00,00001.94,00051.32,00082.00,01009.26,00164.71
1344497316412,00059.95336151,00010.76071262,00266.70,00082.87,02777.00,00085.00,00001.94,00051.41,00082.00,01009.25,00164.71
1344497316564,00059.95336151,00010.76071262,00266.70,00082.87,02781.00,00085.00,00001.94,00051.41,00082.00,01009.32,00164.71
1344497316712,00059.95336151,00010.76071262,00266.70,00082.87,02781.00,00085.00,00001.94,00051.41,00082.00,01009.20,00164.71
1344497316863,00059.95336151,00010.76071262,00266.70,00082.87,02781.00,00085.00,00001.94,00051.41,00082.00,01009.26,00164.71
1344497317013,00059.95336151,00010.76071262,00266.70,00082.87,02781.00,00085.00,00001.94,00051.41,00082.00,01009.35,00164.71
1344497317163,00059.95336151,00010.76071262,00266.70,00082.87,02781.00,00085.00,00002.06,00054.51,00082.00,01009.33,00164.71
1344497317314,00059.95336151,00010.76071262,00266.70,00082.87,02781.00,00085.00,00002.06,00054.51,00082.00,01009.29,00164.71
1344497317464,00059.95336151,00010.76071262,00266.70,00082.87,02781.00,00086.00,00002.06,00054.51,00082.00,01009.28,00164.71
1344497317613,00059.95336151,00010.76071262,00266.70,00082.87,02781.00,00086.00,00002.06,00054.51,00082.00,01009.35,00164.71
1344497317764,00059.95336151,00010.76071262,00266.70,00082.87,02781.00,00086.00,00002.15,00056.87,00082.00,01009.20,00164.71
1344497317915,00059.95336151,00010.76071262,00266.70,00082.87,02789.00,00086.00,00002.15,00056.87,00082.00,01009.15,00164.71
1344497318065,00059.95336151,00010.76071262,00266.70,00082.87,02789.00,00086.00,00002.15,00056.87,00082.00,01009.25,00164.71
1344497318215,00059.95336151,00010.76071262,00266.70,00082.87,02789.00,00086.00,00002.15,00056.87,00082.00,01009.12,00164.71
1344497318364,00059.95336151,00010.76071262,00266.70,00082.87,02789.00,00086.00,00002.16,00057.04,00082.00,01009.20,00164.71
1344497318517,00059.95336151,00010.76071262,00266.70,00082.87,02789.00,00086.00,00002.16,00057.04,00082.00,01009.30,00164.71
1344497318666,00059.95336151,00010.76071262,00266.70,00082.87,02792.00,00086.00,00002.16,00057.04,00082.00,01009.47,00164.71
1344497318815,00059.95336151,00010.76071262,00266.70,00082.87,02792.00,00086.00,00002.16,00057.04,00082.00,01009.37,00164.71
1344497318968,00059.95336151,00010.76071262,00266.70,00082.87,02792.00,00086.00,00002.16,00057.04,00082.00,01009.59,00164.71
1344497319117,00059.95336151,00010.76071262,00266.70,00082.87,02792.00,00086.00,00002.16,00057.10,00082.00,01009.66,00164.71
1344497319266,00059.95336151,00010.76071262,00266.70,00082.87,02792.00,00086.00,00002.16,00057.10,00082.00,01009.67,00164.71
1344497319417,00059.95336151,00010.76071262,00266.70,00082.87,02792.00,00086.00,00002.16,00057.10,00082.00,01009.66,00164.71
1344497319569,00059.95336151,00010.76071262,00266.70,00082.87,02792.00,00086.00,00002.16,00057.10,00082.00,01009.67,00164.71
1344497319718,00059.95336151,00010.76071262,00266.70,00082.87,02792.00,00086.00,00002.16,00057.10,00082.00,01009.77,00164.71
1344497319867,00059.95336151,00010.76071262,00266.70,00082.87,02796.00,00086.00,00002.16,00057.10,00082.00,01009.73,00164.71
1344497320017,00059.95336151,00010.76071262,00266.70,00082.87,02796.00,00086.00,00002.16,00057.10,00082.00,01009.87,00164.71
1344497320172,00059.95336151,00010.76071262,00266.70,00082.87,02796.00,00086.00,00002.16,00057.10,00082.00,01009.78,00164.71
1344497320320,00059.95336151,00010.76071262,00266.70,00082.87,02796.00,00086.00,00002.16,00057.18,00082.00,01009.80,00164.71
1344497320473,00059.95336151,00010.76071262,00266.70,00082.87,02801.00,00086.00,00002.16,00057.18,00082.00,01009.81,00164.71
1344497320621,00059.95336151,00010.76071262,00266.70,00082.87,02801.00,00086.00,00002.16,00057.18,00082.00,01009.81,00164.71
1344497320771,00059.95336151,00010.76071262,00266.70,00082.87,02801.00,00086.00,00002.16,00057.18,00082.00,01009.76,00164.71
1344497320922,00059.95336151,00010.76071262,00266.70,00082.87,02801.00,00086.00,00002.16,00057.18,00082.00,01010.02,00164.71
1344497321072,00059.95336151,00010.76071262,00266.70,00082.87,02801.00,00086.00,00002.17,00057.28,00082.00,01009.90,00164.71
1344497321227,00059.95336151,00010.76071262,00266.70,00082.87,02809.00,00086.00,00002.17,00057.28,00082.00,01009.91,00164.71
1344497321375,00059.95336151,00010.76071262,00266.70,00082.87,02809.00,00086.00,00002.17,00057.28,00082.00,01009.78,00164.71
1344497321529,00059.95336151,00010.76071262,00266.70,00082.87,02809.00,00086.00,00002.17,00054.42,00082.00,01009.86,00164.71
1344497321676,00059.95336151,00010.76071262,00266.70,00082.87,02816.00,00086.00,00002.06,00054.42,00082.00,01009.83,00164.71
1344497321826,00059.95336151,00010.76071262,00266.70,00082.87,02816.00,00086.00,00002.06,00054.42,00082.00,01010.11,00164.71
1344497321977,00059.95336151,00010.76071262,00266.70,00082.87,02816.00,00086.00,00002.06,00054.42,00082.00,01010.11,00164.71
1344497322126,00059.95336151,00010.76071262,00266.70,00082.87,02816.00,00086.00,00002.06,00054.42,00082.00,01010.32,00164.71
1344497322275,00059.95336151,00010.76071262,00266.70,00082.87,02816.00,00086.00,00002.18,00054.42,00082.00,01010.51,00164.71
1344497322427,00059.95336151,00010.76071262,00266.70,00082.87,02816.00,00086.00,00002.18,00057.59,00082.00,01010.59,00164.71
1344497322578,00059.95336151,00010.76071262,00266.70,00082.87,02826.00,00087.00,00002.18,00057.59,00082.00,01010.61,00164.71
1344497322728,00059.95336151,00010.76071262,00266.70,00082.87,02826.00,00087.00,00002.18,00057.59,00082.00,01010.38,00164.71
1344497322878,00059.95336151,00010.76071262,00266.70,00082.87,02826.00,00087.00,00002.18,00057.59,00082.00,01010.38,00164.71
1344497323027,00059.95336151,00010.76071262,00266.70,00082.87,02826.00,00087.00,00002.16,00057.13,00082.00,01010.34,00164.71
1344497323178,00059.95336151,00010.76071262,00266.70,00082.87,02825.00,00087.00,00002.16,00057.13,00082.00,01010.45,00164.71
1344497323328,00059.95336151,00010.76071262,00266.70,00082.87,02825.00,00087.00,00002.16,00057.13,00082.00,01010.40,00164.71
1344497323479,00059.95336151,00010.76071262,00266.70,00082.87,02825.00,00087.00,00002.16,00057.13,00082.00,01010.44,00164.71
1344497323629,00059.95336151,00010.76071262,00266.70,00082.87,02825.00,00087.00,00002.05,00054.10,00082.00,01010.39,00164.71
1344497323799,00059.95336151,00010.76071262,00266.70,00082.87,02830.00,00087.00,00002.05,00054.10,00082.00,01010.29,00164.71
1344497323929,00059.95336151,00010.76071262,00266.70,00082.87,02830.00,00087.00,00002.05,00054.10,00082.00,01010.27,00164.71
1344497324082,00059.95336151,00010.76071262,00266.70,00082.87,02830.00,00087.00,00002.05,00054.10,00082.00,01010.23,00164.71
1344497324230,00059.95336151,00010.76071262,00266.70,00082.87,02830.00,00087.00,00002.05,00054.20,00082.00,01010.64,00164.71
1344497324380,00059.95336151,00010.76071262,00266.70,00082.87,02837.00,00087.00,00002.05,00054.20,00082.00,01010.48,00164.71
1344497324532,00059.95336151,00010.76071262,00266.70,00082.87,02837.00,00087.00,00002.05,00054.20,00082.00,01010.63,00164.71
1344497324681,00059.95336151,00010.76071262,00266.70,00082.87,02837.00,00087.00,00002.05,00054.20,00082.00,01010.79,00164.71
1344497324832,00059.95336151,00010.76071262,00266.70,00082.87,02837.00,00087.00,00002.05,00054.20,00082.00,01010.70,00164.71
1344497324984,00059.95336151,00010.76071262,00266.70,00082.87,02837.00,00087.00,00002.05,00054.33,00082.00,01010.82,00164.71
1344497325131,00059.95336151,00010.76071262,00266.70,00082.87,02840.00,00087.00,00002.05,00054.33,00082.00,01010.76,00164.71
1344497325288,00059.95336151,00010.76071262,00266.70,00082.87,02840.00,00087.00,00002.05,00054.33,00082.00,01010.86,00164.71
1344497325431,00059.95336151,00010.76071262,00266.70,00082.87,02840.00,00087.00,00002.06,00054.39,00082.00,01010.74,00164.71
1344497325580,00059.95336151,00010.76071262,00266.70,00082.87,02842.00,00087.00,00002.06,00054.39,00082.00,01010.68,00164.71
1344497325732,00059.95336151,00010.76071262,00266.70,00082.87,02842.00,00087.00,00002.06,00054.39,00082.00,01010.69,00164.71
1344497325882,00059.95336151,00010.76071262,00266.70,00082.87,02842.00,00087.00,00002.06,00054.39,00082.00,01010.58,00164.71
1344497326032,00059.95336151,00010.76071262,00266.70,00082.87,02842.00,00087.00,00002.06,00054.39,00082.00,01010.73,00164.71
1344497326180,00059.95336151,00010.76071262,00266.70,00082.87,02842.00,00087.00,00002.06,00054.43,00082.00,01010.71,00164.71
1344497326330,00059.95336151,00010.76071262,00266.70,00082.87,02846.00,00087.00,00002.06,00054.43,00082.00,01010.84,00164.71
1344497326483,00059.95336151,00010.76071262,00266.70,00082.87,02846.00,00088.00,00002.06,00054.43,00082.00,01010.77,00164.71
1344497326635,00059.95336151,00010.76071262,00266.70,00082.87,02846.00,00088.00,00002.06,00054.43,00082.00,01010.77,00164.71
1344497326782,00059.95336151,00010.76071262,00266.70,00082.87,02846.00,00088.00,00002.04,00054.43,00082.00,01010.84,00164.71
1344497326933,00059.95336151,00010.76071262,00266.70,00082.87,02846.00,00088.00,00002.04,00053.89,00082.00,01010.94,00164.71
1344497327084,00059.95336151,00010.76071262,00266.70,00082.87,02853.00,00088.00,00002.04,00053.89,00082.00,01011.00,00164.71
1344497327232,00059.95336151,00010.76071262,00266.70,00082.87,02853.00,00088.00,00002.04,00053.89,00082.00,01011.07,00164.71
1344497327383,00059.95336151,00010.76071262,00266.70,00082.87,02853.00,00088.00,00002.04,00054.02,00082.00,01010.99,00164.71
1344497327533,00059.95336151,00010.76071262,00266.70,00082.87,02854.00,00088.00,00002.04,00054.02,00082.00,01011.12,00164.71
1344497327683,00059.95336151,00010.76071262,00266.70,00082.87,02854.00,00088.00,00002.04,00054.02,00082.00,01011.09,00164.71
1344497327838,00059.95336151,00010.76071262,00266.70,00082.87,02854.00,00088.00,00002.04,00054.02,00082.00,01011.23,00164.71
1344497327985,00059.95336151,00010.76071262,00266.70,00082.87,02854.00,00088.00,00002.04,00054.02,00082.00,01011.16,00164.71
1344497328133,00059.95336151,00010.76071262,00266.70,00082.87,02854.00,00088.00,00002.04,00054.04,00082.00,01011.22,00164.71
1344497328283,00059.95336151,00010.76071262,00266.70,00082.87,02849.00,00088.00,00002.04,00054.04,00082.00,01011.15,00164.71
1344497328432,00059.95336151,00010.76071262,00266.70,00082.87,02849.00,00088.00,00002.04,00054.04,00082.00,01011.07,00164.71
1344497328583,00059.95336151,00010.76071262,00266.70,00082.87,02849.00,00088.00,00002.04,00054.04,00082.00,01011.16,00164.71
1344497328733,00059.95336151,00010.76071262,00266.70,00082.87,02849.00,00088.00,00002.04,00053.94,00082.00,01011.10,00164.71
1344497328883,00059.95336151,00010.76071262,00266.70,00082.87,02829.00,00088.00,00002.04,00053.94,00082.00,01011.15,00164.71
1344497329032,00059.95336151,00010.76071262,00266.70,00082.87,02829.00,00088.00,00002.04,00053.94,00082.00,01011.31,00164.71
1344497329186,00059.95336151,00010.76071262,00266.70,00082.87,02829.00,00087.00,00002.04,00053.94,00082.00,01011.36,00164.71
1344497329332,00059.95336151,00010.76071262,00266.70,00082.87,02829.00,00087.00,00002.62,00069.23,00082.00,01011.44,00164.71
1344497329484,00059.95336151,00010.76071262,00266.70,00082.87,02818.00,00087.00,00002.62,00069.23,00082.00,01011.50,00164.71
1344497329635,00059.95336151,00010.76071262,00266.70,00082.87,02818.00,00087.00,00002.62,00069.23,00082.00,01011.66,00164.71
1344497329783,00059.95336151,00010.76071262,00266.70,00082.87,02818.00,00087.00,00002.62,00069.23,00082.00,01011.65,00164.71
1344497329937,00059.95336151,00010.76071262,00266.70,00082.87,02818.00,00087.00,00002.62,00069.23,00082.00,01011.49,00164.71
1344497330083,00059.95336151,00010.76071262,00266.70,00082.87,02818.00,00087.00,00003.51,00092.95,00082.00,01011.57,00164.71
1344497330235,00059.95336151,00010.76071262,00266.70,00082.87,02822.00,00087.00,00003.51,00092.95,00082.00,01011.46,00164.71
1344497330384,00059.95336151,00010.76071262,00266.70,00082.87,02822.00,00087.00,00003.51,00092.95,00082.00,01011.45,00164.71
1344497330534,00059.95336151,00010.76071262,00266.70,00082.87,02822.00,00087.00,00003.51,00092.95,00082.00,01011.50,00164.71
1344497330685,00059.95336151,00010.76071262,00266.70,00082.87,02822.00,00087.00,00003.51,00092.95,00082.00,01011.66,00164.71
1344497330836,00059.95336151,00010.76071262,00266.70,00082.87,02822.00,00087.00,00004.65,00123.10,00082.00,01011.60,00164.71
1344497330986,00059.95336151,00010.76071262,00266.70,00082.87,02817.00,00086.00,00004.65,00123.10,00082.00,01011.59,00164.71
1344497331136,00059.95336151,00010.76071262,00266.70,00082.87,02817.00,00086.00,00004.65,00123.10,00082.00,01011.37,00164.71
1344497331294,00059.95336151,00010.76071262,00266.70,00082.87,02817.00,00086.00,00005.73,00151.60,00082.00,01011.32,00164.71
1344497331436,00059.95336151,00010.76071262,00266.70,00082.87,02806.00,00086.00,00005.73,00151.60,00082.00,01011.26,00164.71
1344497331586,00059.95336151,00010.76071262,00266.70,00082.87,02806.00,00086.00,00005.73,00151.60,00082.00,01011.27,00164.71
1344497331736,00059.95336151,00010.76071262,00266.70,00082.87,02806.00,00086.00,00005.73,00151.60,00082.00,01011.08,00164.71
1344497331885,00059.95336151,00010.76071262,00266.70,00082.87,02806.00,00086.00,00005.73,00151.60,00082.00,01011.17,00164.71
1344497332036,00059.95336151,00010.76071262,00266.70,00082.87,02806.00,00086.00,00005.71,00151.01,00082.00,01011.12,00164.71
1344497332188,00059.95336151,00010.76071262,00266.70,00082.87,02796.00,00086.00,00005.71,00151.01,00082.00,01011.19,00164.71
1344497332336,00059.95336151,00010.76071262,00266.70,00082.87,02796.00,00086.00,00005.71,00151.01,00082.00,01011.09,00164.71
1344497332487,00059.95336151,00010.76071262,00266.70,00082.87,02796.00,00086.00,00005.71,00151.01,00082.00,01011.20,00164.71
1344497332637,00059.95336151,00010.76071262,00266.70,00082.87,02796.00,00086.00,00006.26,00165.52,00082.00,01011.24,00164.71
1344497332789,00059.95336151,00010.76071262,00266.70,00082.87,02793.00,00086.00,00006.26,00165.52,00082.00,01011.34,00164.71
1344497332941,00059.95336151,00010.76071262,00266.70,00082.87,02793.00,00086.00,00006.26,00165.52,00082.00,01011.15,00164.71
1344497333087,00059.95336151,00010.76071262,00266.70,00082.87,02793.00,00086.00,00006.26,00165.52,00082.00,01011.15,00164.71
1344497333237,00059.95336151,00010.76071262,00266.70,00082.87,02793.00,00086.00,00006.48,00171.36,00082.00,01011.02,00164.71
1344497333388,00059.95336151,00010.76071262,00266.70,00082.87,02784.00,00086.00,00006.48,00171.36,00082.00,01011.06,00164.71
1344497333540,00059.95336151,00010.76071262,00266.70,00082.87,02784.00,00086.00,00006.48,00171.36,00082.00,01010.98,00164.71
1344497333689,00059.95336151,00010.76071262,00266.70,00082.87,02784.00,00086.00,00006.48,00171.36,00082.00,01011.10,00164.71
1344497333840,00059.95336151,00010.76071262,00266.70,00082.87,02784.00,00086.00,00007.02,00185.79,00082.00,01011.10,00164.71
1344497333992,00059.95336151,00010.76071262,00266.70,00082.87,02784.00,00086.00,00007.02,00185.79,00082.00,01011.21,00164.71
1344497334139,00059.95336151,00010.76071262,00266.70,00082.87,02787.00,00086.00,00007.02,00185.79,00082.00,01011.10,00164.71
1344497334299,00059.95336151,00010.76071262,00266.70,00082.87,02787.00,00085.00,00007.02,00185.79,00082.00,01011.16,00164.71
1344497334440,00059.95336151,00010.76071262,00266.70,00082.87,02787.00,00085.00,00007.02,00185.79,00082.00,01010.93,00164.71
1344497334591,00059.95336151,00010.76071262,00266.70,00082.87,02787.00,00085.00,00007.11,00188.18,00082.00,01010.81,00164.71
1344497334742,00059.95336151,00010.76071262,00266.70,00082.87,02784.00,00085.00,00007.11,00188.18,00082.00,01010.90,00164.71
1344497334891,00059.95336151,00010.76071262,00266.70,00082.87,02784.00,00085.00,00007.11,00188.18,00082.00,01010.87,00164.71
1344497335042,00059.95336151,00010.76071262,00266.70,00082.87,02784.00,00085.00,00007.11,00188.18,00082.00,01010.97,00164.71
1344497335192,00059.95336151,00010.76071262,00266.70,00082.87,02784.00,00085.00,00007.22,00191.01,00082.00,01010.99,00164.71
1344497335341,00059.95336151,00010.76071262,00266.70,00082.87,02784.00,00085.00,00007.22,00191.01,00082.00,01011.04,00164.71
1344497335492,00059.95336151,00010.76071262,00266.70,00082.87,02784.00,00085.00,00007.22,00191.01,00082.00,01010.93,00164.71
1344497335641,00059.95336151,00010.76071262,00266.70,00082.87,02784.00,00085.00,00007.22,00191.01,00082.00,01010.88,00164.71
1344497335802,00059.95336151,00010.76071262,00266.70,00082.87,02784.00,00085.00,00007.22,00191.01,00082.00,01010.89,00164.71
1344497335942,00059.95336151,00010.76071262,00266.70,00082.87,02784.00,00085.00,00007.22,00191.01,00082.00,01010.85,00164.71
1344497336094,00059.95336151,00010.76071262,00266.70,00082.87,02782.00,00085.00,00007.22,00191.01,00082.00,01010.83,00164.71
1344497336241,00059.95336151,00010.76071262,00266.70,00082.87,02782.00,00085.00,00007.22,00191.01,00082.00,01010.82,00164.71
1344497336391,00059.95336151,00010.76071262,00266.70,00082.87,02782.00,00085.00,00007.22,00191.01,00083.00,01010.88,00164.71
1344497336542,00059.95336151,00010.76071262,00266.70,00082.87,02782.00,00085.00,00007.22,00190.87,00083.00,01011.09,00164.71
1344497336692,00059.95336151,00010.76071262,00266.70,00082.87,02782.00,00085.00,00007.22,00190.87,00083.00,01011.10,00164.71
1344497336846,00059.95336151,00010.76071262,00266.70,00082.87,02781.00,00085.00,00007.22,00190.87,00083.00,01011.15,00164.71
1344497336998,00059.95336151,00010.76071262,00266.70,00082.87,02781.00,00085.00,00007.22,00190.87,00083.00,01011.22,00164.71
1344497337145,00059.95336151,00010.76071262,00266.70,00082.87,02781.00,00085.00,00006.87,00181.71,00083.00,01011.08,00164.71
1344497337296,00059.95336151,00010.76071262,00266.70,00082.87,02782.00,00085.00,00006.87,00181.71,00083.00,01011.08,00164.71
1344497337443,00059.95336151,00010.76071262,00266.70,00082.87,02782.00,00085.00,00006.87,00181.71,00083.00,01011.07,00164.71
1344497337593,00059.95336151,00010.76071262,00266.70,00082.87,02782.00,00085.00,00006.87,00181.71,00083.00,01011.13,00164.71
1344497337752,00059.95336151,00010.76071262,00266.70,00082.87,02782.00,00085.00,00006.87,00181.71,00083.00,01011.04,00164.71
1344497337895,00059.95336151,00010.76071262,00266.70,00082.87,02782.00,00085.00,00006.87,00181.78,00083.00,01010.94,00164.71
1344497338047,00059.95336151,00010.76071262,00266.70,00082.87,02776.00,00085.00,00006.87,00181.78,00083.00,01010.92,00164.71
1344497338196,00059.95336151,00010.76071262,00266.70,00082.87,02776.00,00085.00,00006.87,00181.78,00083.00,01011.18,00164.71
1344497338348,00059.95336151,00010.76071262,00266.70,00082.87,02776.00,00085.00,00006.87,00181.78,00083.00,01010.98,00164.71
1344497338495,00059.95336151,00010.76071262,00266.70,00082.87,02776.00,00085.00,00006.87,00181.78,00083.00,01011.08,00164.71
1344497338646,00059.95336151,00010.76071262,00266.70,00082.87,02776.00,00085.00,00006.63,00175.34,00083.00,01011.13,00164.71
1344497338796,00059.95336151,00010.76071262,00266.70,00082.87,02770.00,00085.00,00006.63,00175.34,00083.00,01011.17,00164.71
1344497338947,00059.95336151,00010.76071262,00266.70,00082.87,02770.00,00085.00,00006.63,00175.34,00083.00,01011.01,00164.71
1344497339097,00059.95336151,00010.76071262,00266.70,00082.87,02770.00,00085.00,00006.16,00162.90,00083.00,01011.10,00164.71
1344497339248,00059.95336151,00010.76071262,00266.70,00082.87,02762.00,00085.00,00006.16,00162.90,00083.00,01010.91,00164.71
1344497339399,00059.95336151,00010.76071262,00266.70,00082.87,02762.00,00085.00,00006.16,00162.90,00083.00,01010.88,00164.71
1344497339550,00059.95336151,00010.76071262,00266.70,00082.87,02762.00,00085.00,00006.16,00162.90,00083.00,01010.93,00164.71
1344497339699,00059.95336151,00010.76071262,00266.70,00082.87,02762.00,00085.00,00006.16,00162.90,00083.00,01010.88,00164.71
1344497339849,00059.95336151,00010.76071262,00266.70,00082.87,02762.00,00085.00,00005.57,00147.39,00083.00,01010.81,00164.71
1344497339999,00059.95336151,00010.76071262,00266.70,00082.87,02746.00,00085.00,00005.57,00147.39,00083.00,01010.64,00164.71
1344497340149,00059.95336151,00010.76071262,00266.70,00082.87,02746.00,00084.00,00005.57,00147.39,00083.00,01010.58,00164.71
1344497340308,00059.95336151,00010.76071262,00266.70,00082.87,02746.00,00084.00,00005.57,00147.39,00084.00,01010.59,00164.71
1344497340449,00059.95336151,00010.76071262,00266.70,00082.87,02746.00,00084.00,00004.81,00147.39,00084.00,01010.44,00164.71
1344497340600,00059.95336151,00010.76071262,00266.70,00082.87,02746.00,00084.00,00004.81,00127.09,00084.00,01010.57,00164.71
1344497340751,00059.95336151,00010.76071262,00266.70,00082.87,02720.00,00084.00,00004.81,00127.09,00084.00,01010.53,00164.71
1344497340901,00059.95336151,00010.76071262,00266.70,00082.87,02720.00,00084.00,00004.81,00127.09,00084.00,01010.46,00164.71
1344497341050,00059.95336151,00010.76071262,00266.70,00082.87,02720.00,00084.00,00004.65,00122.89,00084.00,01010.49,00164.71
1344497341200,00059.95336151,00010.76071262,00266.70,00082.87,02698.00,00084.00,00004.65,00122.89,00084.00,01010.38,00164.71
1344497341353,00059.95336151,00010.76071262,00266.70,00082.87,02698.00,00083.00,00004.65,00122.89,00084.00,01010.37,00164.71
1344497341499,00059.95336151,00010.76071262,00266.70,00082.87,02698.00,00083.00,00004.65,00122.89,00084.00,01010.53,00164.71
1344497341650,00059.95336151,00010.76071262,00266.70,00082.87,02698.00,00083.00,00004.65,00122.89,00084.00,01010.47,00164.71
1344497341801,00059.95336151,00010.76071262,00266.70,00082.87,02698.00,00083.00,00004.44,00117.35,00084.00,01010.52,00164.71
1344497341952,00059.95336151,00010.76071262,00266.70,00082.87,02675.00,00083.00,00004.44,00117.35,00084.00,01010.60,00164.71
1344497342101,00059.95336151,00010.76071262,00266.70,00082.87,02675.00,00083.00,00004.44,00117.35,00084.00,01010.64,00164.71
1344497342251,00059.95336151,00010.76071262,00266.70,00082.87,02675.00,00082.00,00004.44,00117.35,00084.00,01010.57,00164.71
1344497342401,00059.95336151,00010.76071262,00266.70,00082.87,02675.00,00082.00,00004.44,00117.35,00084.00,01010.52,00164.71
