time, fix, sats, latitute, longitude, sonar, alt, gps_alt, speed, CRS, roll, pitch, yaw
0, 1, 9, 59.9632190, 10.7357400, 0, 196.15, 180.96, 0.14, 61.81, -728, -134, 17909
1000, 1, 9, 59.9632190, 10.7357440, 0, 196.15, 181.3, 0.21, 67.23, -731, -158, 17899
2000, 1, 9, 59.9632190, 10.7357450, 0, 196.32, 181.66, 0.28, 73.74, -732, -181, 17898
3000, 1, 9, 59.9632190, 10.7357530, 0, 196.41, 182.04, 0.23, 78.6, -732, -155, 17898
4000, 1, 9, 59.9632190, 10.7357560, 0, 196.41, 182.45, 0.24, 80.29, -732, -148, 17898
5000, 1, 9, 59.9632190, 10.7357610, 0, 196.06, 182.85, 0.27, 83.16, -732, -162, 17898
6000, 1, 9, 59.9632190, 10.7357660, 0, 196.15, 183.24, 0.29, 86.18, -731, -162, 17898
7000, 1, 9, 59.9632190, 10.7357710, 0, 196.23, 183.66, 0.28, 86.51, -732, -153, 17898
8000, 1, 9, 59.9632190, 10.7357760, 0, 196.15, 184.05, 0.21, 84.97, -732, -130, 17898
9000, 1, 9, 59.9632190, 10.7357800, 0, 196.32, 184.47, 0.22, 83.85, -734, -140, 17897
10000, 1, 9, 59.9632190, 10.7357850, 0, 196.41, 184.92, 0.22, 82.63, -14, -71, 18152
11000, 1, 9, 59.9632190, 10.7357900, 0, 196.15, 185.36, 0.28, 80.85, 57, -88, 18503
12000, 1, 9, 59.9632260, 10.7357950, 0, 196.15, 185.83, 0.3, 72.99, -608, -47, 21273
13000, 1, 9, 59.9632260, 10.7358050, 0, 196.15, 186.66, 0.14, 69.78, 298, 287, 21518
14000, 1, 9, 59.9632260, 10.7358150, 0, 196.15, 187.19, 0.14, 76.91, -184, 39, 16162
15000, 1, 9, 59.9632190, 10.7358260, 0, 196.32, 187.42, 0.4, 93.09, -231, -68, 18229
16000, 1, 9, 59.9632110, 10.7358160, 0, 196.23, 186.34, 0.34, 107.18, -178, 137, 20240
17000, 1, 9, 59.9632000, 10.7358090, 0, 196.15, 185.58, 0.22, 115.42, -58, 258, 20414
18000, 1, 9, 59.9631920, 10.7358040, 0, 196.15, 185.38, 0.14, 120.85, -237, 244, 18455
19000, 1, 8, 59.9631880, 10.7357990, 0, 196.15, 185.18, 0.09, 128.12, -381, 660, 19569
20000, 1, 9, 59.9631810, 10.7357990, 0, 196.23, 185.11, 0.24, 144.46, 156, 79, 17920
21000, 1, 9, 59.9631690, 10.7357990, 0, 196.32, 185.38, 0.48, 163.73, 330, 105, 19965
22000, 1, 9, 59.9631610, 10.7357960, 0, 195.97, 185.51, 1.06, 172.34, -56, 87, 15987
23000, 1, 10, 59.9631500, 10.7357990, 0, 195.97, 185.67, 1.89, 169.62, 479, -223, 17664
24000, 1, 10, 59.9631230, 10.7357880, 0, 196.15, 185.86, 1.82, 169.3, 174, 21, 17342
25000, 1, 10, 59.9631040, 10.7357950, 0, 196.32, 185.99, 2.47, 166.97, 103, -111, 17212
26000, 1, 10, 59.9630850, 10.7358150, 0, 196.32, 186.11, 3.02, 163.08, 268, -671, 17001
27000, 1, 10, 59.9630580, 10.7358300, 0, 196.23, 186.07, 2.71, 158.45, -134, -333, 15255
28000, 1, 10, 59.9630390, 10.7358490, 0, 195.97, 186, 1.83, 153.59, 231, -370, 14473
29000, 1, 10, 59.9630320, 10.7358700, 0, 195.89, 186.01, 1.07, 129.9, -528, -82, 17644
30000, 1, 10, 59.9630280, 10.7358810, 0, 196.06, 186.03, 0.2, 123.7, 157, 321, 16067
31000, 1, 10, 59.9630280, 10.7358870, 0, 196.15, 186.06, 0.1, 332.65, 307, 235, 16533
32000, 1, 10, 59.9630280, 10.7358800, 0, 196.15, 186.14, 0.51, 149.31, 633, -148, 17472
33000, 1, 10, 59.9630320, 10.7358710, 0, 196.15, 186.24, 0.45, 154.37, 814, -278, 18506
34000, 1, 10, 59.9630280, 10.7358600, 0, 195.8, 186.38, 0.45, 163.45, 788, -219, 18797
35000, 1, 10, 59.9630280, 10.7358560, 0, 195.97, 186.48, 0.46, 189.07, 1094, -367, 19640
36000, 1, 10, 59.9630280, 10.7358660, 0, 196.06, 186.75, 0.32, 213.37, 1337, -487, 19939
37000, 1, 10, 59.9630390, 10.7358730, 0, 196.06, 187.14, 0.29, 235.11, 1600, -866, 20409
38000, 1, 10, 59.9630470, 10.7358810, 0, 196.15, 187.5, 0.26, 261.14, 1565, -759, 20424
39000, 1, 10, 59.9630550, 10.7358680, 0, 196.23, 188.08, 0.21, 280.28, 1782, -988, 20133
40000, 1, 10, 59.9630660, 10.7358530, 0, 195.97, 188.76, 0.21, 290.61, 1764, -889, 19909
41000, 1, 10, 59.9630660, 10.7358480, 0, 195.8, 189.1, 0.21, 296.22, 1646, 579, 14911
42000, 1, 9, 59.9630660, 10.7358450, 0, 195.97, 189.26, 0.14, 296.76, 534, 357, 13108
43000, 1, 9, 59.9630660, 10.7358440, 0, 196.15, 189.41, 0.17, 295.2, -515, -167, 11261
44000, 1, 8, 59.9630660, 10.7358400, 0, 196.15, 189.55, 0.15, 297.43, -1443, -1196, 9771
45000, 1, 10, 59.9630660, 10.7358360, 0, 196.15, 189.69, 0.17, 298.12, -1176, 516, 17286
46000, 1, 9, 59.9630660, 10.7358350, 0, 195.97, 189.84, 0.15, 297.02, -477, 639, 19232
47000, 1, 10, 59.9630660, 10.7358310, 0, 195.8, 189.98, 0.12, 293.26, -433, 662, 18531
48000, 1, 9, 59.9630660, 10.7358300, 0, 195.97, 190.12, 0.11, 289.5, 257, 100, 17432
49000, 1, 9, 59.9630660, 10.7358280, 0, 196.06, 190.27, 0.1, 284.92, 262, 537, 15050
50000, 1, 10, 59.9630660, 10.7358260, 0, 196.23, 190.41, 0.11, 276.12, 180, 592, 15407
51000, 1, 10, 59.9630580, 10.7358280, 0, 196.49, 190.71, 0.43, 270.8, -19, 263, 13826
52000, 1, 10, 59.9630390, 10.7358450, 0, 196.32, 191.33, 2.47, 159.32, 365, -8, 13760
53000, 1, 10, 59.9630200, 10.7358870, 0, 196.15, 191.76, 3.29, 131.68, 639, -312, 14522
54000, 1, 10, 59.9629940, 10.7359230, 0, 196.49, 192.06, 3.13, 132.32, 280, -489, 15997
55000, 1, 10, 59.9629820, 10.7359550, 0, 196.32, 192.47, 2.43, 125.1, 226, 10, 17013
56000, 1, 10, 59.9629710, 10.7360000, 0, 196.49, 192.58, 2.77, 115.56, -154, 261, 16985
57000, 1, 10, 59.9629440, 10.7360360, 0, 196.49, 192.83, 2.71, 124.15, -152, 1058, 16277
58000, 1, 10, 59.9628940, 10.7360650, 0, 197.19, 191.47, 3.4, 132.03, -373, 736, 14362
59000, 1, 10, 59.9628680, 10.7361200, 0, 197.36, 191.04, 3.11, 132.91, -14, 825, 12934
60000, 1, 10, 59.9628490, 10.7361980, 0, 197.79, 190.83, 2.21, 93.74, 383, 1043, 13254
61000, 1, 10, 59.9628680, 10.7363150, 0, 198.31, 191.46, 2.27, 55.89, 243, 998, 12946
62000, 1, 10, 59.9628680, 10.7363590, 0, 198.92, 192.06, 1.54, 55.68, 37, 947, 12175
63000, 1, 10, 59.9628750, 10.7363800, 0, 199.35, 192.33, 1.15, 67.18, 259, 1014, 11770
64000, 1, 10, 59.9628790, 10.7364000, 0, 199.43, 192.69, 1.23, 55.43, -397, 789, 9406
65000, 1, 10, 59.9628940, 10.7364160, 0, 199.43, 193.15, 1.91, 28.4, -105, 353, 8387
66000, 1, 10, 59.9628980, 10.7364700, 0, 199.69, 193.51, 2.4, 5.83, 46, 553, 7956
67000, 1, 10, 59.9629250, 10.7364890, 0, 200.04, 194.54, 2.72, 348.36, 470, 240, 9115
68000, 1, 10, 59.9629440, 10.7364840, 0, 200.04, 195.2, 3.26, 347.26, 157, 67, 10010
69000, 1, 10, 59.9629750, 10.7364710, 0, 200.21, 195.63, 3.53, 348.42, 7, -15, 10455
70000, 1, 10, 59.9630090, 10.7364580, 0, 200.47, 195.9, 3.64, 346.75, 206, 45, 11302
71000, 1, 10, 59.9630390, 10.7364440, 0, 200.21, 196.04, 3.48, 348.9, 296, 56, 12939
72000, 1, 10, 59.9630740, 10.7364330, 0, 200.21, 196.17, 3.78, 358.39, 256, 42, 13516
73000, 1, 10, 59.9631040, 10.7364310, 0, 200.39, 196.32, 3.79, 358.05, 0, 39, 13889
74000, 1, 10, 59.9631420, 10.7364240, 0, 200.47, 196.48, 4.03, 353.78, 207, -97, 14702
75000, 1, 10, 59.9631730, 10.7364180, 0, 200.82, 196.65, 3.83, 352.73, 306, 85, 15522
76000, 1, 10, 59.9632110, 10.7364080, 0, 200.9, 196.87, 4.02, 350.51, 37, 109, 15858
77000, 1, 10, 59.9632450, 10.7363930, 0, 200.65, 197.14, 4.49, 356.45, -99, 19, 15318
78000, 1, 9, 59.9632910, 10.7363990, 0, 200.82, 197.3, 4.49, 354.79, 13, -327, 15507
79000, 1, 9, 59.9633290, 10.7363800, 0, 200.9, 197.35, 3.89, 325.95, -884, 103, 13755
80000, 1, 9, 59.9633480, 10.7363380, 0, 201.08, 197.39, 3.96, 314.18, -343, 364, 11664
81000, 1, 9, 59.9633710, 10.7362800, 0, 200.99, 197.43, 4.06, 299.75, 375, 159, 11949
82000, 1, 9, 59.9633870, 10.7362170, 0, 200.47, 197.45, 3.68, 293.41, 648, -113, 13247
83000, 1, 10, 59.9633980, 10.7361610, 0, 200.13, 197.37, 3.04, 272.4, 745, -149, 15144
84000, 1, 10, 59.9633870, 10.7360970, 0, 199.87, 197.39, 3.34, 255.01, 224, -134, 16897
85000, 1, 10, 59.9633790, 10.7360120, 0, 199.52, 197.26, 4.14, 255.93, -3, -361, 17590
86000, 1, 10, 59.9633710, 10.7359410, 0, 199.17, 196.77, 4.48, 270.74, 18, -163, 17787
87000, 1, 9, 59.9633790, 10.7358480, 0, 198.66, 196.06, 6.77, 295.2, 93, -833, 18145
88000, 1, 10, 59.9634090, 10.7357380, 0, 197.53, 195.12, 7, 296.29, 112, -1101, 18190
89000, 1, 11, 59.9634360, 10.7356230, 0, 197.01, 194.34, 7.11, 295.7, -110, -872, 18219
90000, 1, 11, 59.9634700, 10.7355110, 0, 196.23, 193.73, 7.52, 298.57, 520, -471, 17808
91000, 1, 11, 59.9635010, 10.7353860, 0, 196.23, 193.14, 7.99, 299.69, 1902, -403, 20384
92000, 1, 10, 59.9635470, 10.7352680, 0, 196.32, 192.5, 8.13, 303.19, 727, -268, 21351
93000, 1, 9, 59.9635960, 10.7351810, 0, 196.23, 191.9, 7.57, 335.56, 458, -442, 21436
94000, 1, 10, 59.9636610, 10.7351330, 0, 195.28, 191.38, 7.56, 343.59, 216, -331, 21484
95000, 1, 10, 59.9637260, 10.7350980, 0, 194.94, 190.86, 7.86, 346.24, -201, -265, 20731
96000, 1, 10, 59.9637950, 10.7350640, 0, 194.42, 190.38, 8.11, 344.71, 122, -433, 20272
97000, 1, 10, 59.9638670, 10.7350240, 0, 193.99, 189.88, 7.9, 344.29, 263, -457, 20178
98000, 1, 10, 59.9639360, 10.7349900, 0, 193.3, 189.36, 7.73, 346.9, 43, -539, 19636
99000, 1, 9, 59.9640050, 10.7349630, 0, 192.35, 188.74, 8.36, 352.73, 304, -1128, 19322
100000, 1, 9, 59.9640770, 10.7349510, 0, 191.32, 188.1, 6.96, 357.46, 233, -1198, 19310
101000, 1, 9, 59.9641230, 10.7349450, 0, 190.54, 187.64, 5.75, 355.64, -1024, -800, 17528
102000, 1, 10, 59.9641650, 10.7349300, 0, 190.45, 187.1, 3.27, 352.24, -1080, 446, 13210
103000, 1, 10, 59.9641720, 10.7349050, 0, 190.37, 186.69, 1.78, 230.09, -61, 1579, 11386
104000, 1, 9, 59.9641650, 10.7349050, 0, 190.45, 186.87, 1.73, 220.1, 501, 527, 12441
105000, 1, 7, 59.9641610, 10.7349360, 0, 190.45, 187.26, 1.44, 130.35, 259, 187, 13844
106000, 1, 7, 59.9641460, 10.7349760, 0, 190.11, 187.32, 3.04, 121.95, 196, -772, 13676
107000, 1, 7, 59.9640690, 10.7350090, 0, 189.68, 188.06, 3.13, 16.38, 283, -825, 14591
108000, 0, 4, 59.9640660, 10.7350090, 0, 189.5, 188.26, 3.62, 41.98, 171, -706, 15516
109000, 0, 5, 59.9640660, 10.7350090, 0, 189.5, 188.37, 4.14, 150.84, 130, -615, 15998
110000, 0, 5, 59.9640660, 10.7350090, 0, 189.5, 188.54, 5.08, 154.62, 239, -844, 15979
111000, 1, 8, 59.9639470, 10.7347080, 0, 189.42, 189.6, 1.67, 215.37, -200, 108, 15964
112000, 1, 7, 59.9640010, 10.7345480, 0, 189.24, 191.34, 1.43, 232.64, 403, -3, 16236
113000, 1, 7, 59.9640580, 10.7344580, 0, 188.81, 193.6, 1.29, 245.53, -247, -174, 14672
114000, 1, 7, 59.9641040, 10.7344150, 0, 188.64, 195.28, 1.5, 245.53, -73, 45, 11273
115000, 1, 7, 59.9641610, 10.7343900, 0, 188.81, 196.74, 1.37, 203.23, 503, -385, 14780
116000, 1, 7, 59.9641610, 10.7343410, 0, 188.81, 197.51, 1.99, 211.46, -204, -39, 18151
117000, 1, 7, 59.9641610, 10.7343080, 0, 188.64, 197.94, 2.44, 218.1, -421, -317, 16737
118000, 1, 9, 59.9641420, 10.7343000, 0, 188.64, 197.59, 2.79, 217.83, -545, -68, 16075
119000, 1, 9, 59.9641460, 10.7343030, 0, 188.47, 197.31, 2.95, 213.99, -259, 288, 15014
120000, 1, 9, 59.9641230, 10.7342730, 0, 188.47, 197.73, 3.65, 206.36, -52, 143, 14106
121000, 1, 9, 59.9640880, 10.7342530, 0, 188.55, 198.1, 4.13, 184.05, 805, -36, 15048
122000, 1, 9, 59.9640460, 10.7342530, 0, 188.64, 198.45, 5.11, 181.52, 396, -323, 17171
123000, 1, 9, 59.9640010, 10.7342360, 0, 188.64, 198.9, 5.22, 196.47, -553, -356, 16672
124000, 1, 9, 59.9639550, 10.7342080, 0, 188.64, 199.37, 5.48, 197.3, -236, -213, 16277
125000, 1, 9, 59.9639090, 10.7341800, 0, 188.38, 199.8, 5, 195.78, 291, 14, 16759
126000, 1, 9, 59.9638670, 10.7341650, 0, 188.38, 200.15, 4.81, 190.5, 328, 26, 16951
127000, 1, 10, 59.9638210, 10.7341590, 0, 188.21, 200.48, 5.98, 188.79, 199, -57, 17599
128000, 1, 10, 59.9637640, 10.7341380, 0, 188.55, 200.8, 6.23, 191.7, 101, -258, 17532
129000, 1, 10, 59.9637110, 10.7341160, 0, 188.64, 201, 6.22, 192.23, 220, -182, 17807
130000, 1, 10, 59.9636610, 10.7340900, 0, 188.47, 201.17, 5.93, 195.93, 76, -94, 17981
131000, 1, 10, 59.9636040, 10.7340560, 0, 188.03, 201.35, 6.58, 197.23, 175, -360, 18059
132000, 1, 10, 59.9635510, 10.7340250, 0, 188.12, 201.44, 6.42, 197.3, 313, -300, 18372
133000, 1, 10, 59.9634930, 10.7339910, 0, 188.03, 201.43, 6.18, 198.57, 86, -262, 18702
134000, 1, 10, 59.9634440, 10.7339480, 0, 188.03, 201.38, 5.96, 205.03, -258, -117, 18438
135000, 1, 10, 59.9633980, 10.7339010, 0, 188.12, 201.33, 5.94, 206.45, 95, -129, 18425
136000, 1, 10, 59.9633480, 10.7338600, 0, 188.03, 201.23, 6, 201.83, 189, -78, 18305
137000, 1, 9, 59.9632950, 10.7338230, 0, 187.86, 200.99, 6.15, 199.16, 38, -188, 18157
138000, 1, 9, 59.9632450, 10.7337850, 0, 187.78, 200.59, 6.28, 199.1, 182, -302, 18225
139000, 1, 10, 59.9631880, 10.7337510, 0, 187.78, 200.1, 6.2, 195.96, 387, -449, 18467
140000, 1, 10, 59.9631350, 10.7337210, 0, 187.86, 199.47, 5.67, 195.27, 712, -390, 19223
141000, 1, 10, 59.9630850, 10.7336960, 0, 187.26, 198.86, 6.15, 199.89, 737, -88, 20810
142000, 1, 10, 59.9630320, 10.7336480, 0, 187.17, 198.27, 6.18, 216.61, 546, -44, 22200
143000, 1, 10, 59.9629940, 10.7335760, 0, 187.17, 197.59, 5.56, 229.42, -687, -94, 21626
144000, 1, 10, 59.9629630, 10.7334930, 0, 187.08, 196.82, 6.12, 239.64, -805, -108, 19841
145000, 1, 10, 59.9629360, 10.7334000, 0, 186.91, 195.92, 6.21, 236.03, -621, 79, 18217
146000, 1, 9, 59.9628940, 10.7333130, 0, 187.17, 195.14, 7.14, 217.95, -249, -21, 17260
147000, 1, 10, 59.9628490, 10.7332400, 0, 187.08, 194.54, 7.21, 209.41, 134, -10, 17009
148000, 1, 10, 59.9627910, 10.7331810, 0, 187.34, 193.96, 6.77, 202.55, 297, 121, 17036
149000, 1, 10, 59.9627340, 10.7331400, 0, 187.6, 193.36, 6.71, 197.11, 512, 51, 17423
150000, 1, 10, 59.9626770, 10.7331080, 0, 187.78, 192.86, 6.51, 195.87, 414, 214, 17979
151000, 1, 10, 59.9626160, 10.7330710, 0, 188.29, 192.48, 6.37, 202.25, 242, 86, 18403
152000, 1, 10, 59.9625740, 10.7330260, 0, 188.29, 192.26, 5.96, 204.83, -1, 205, 18571
153000, 1, 10, 59.9625210, 10.7329810, 0, 188.47, 192.09, 6.13, 205.81, 562, 90, 19174
154000, 1, 10, 59.9624710, 10.7329290, 0, 188.29, 191.98, 5.87, 210.96, 314, 62, 19511
155000, 1, 10, 59.9624330, 10.7328750, 0, 188.55, 191.89, 5.54, 214.35, 197, 127, 19291
156000, 1, 10, 59.9623870, 10.7328180, 0, 188.9, 191.81, 5.85, 214.01, 879, 7, 20115
157000, 1, 10, 59.9623490, 10.7327560, 0, 188.9, 191.79, 5.5, 220.16, 260, -133, 20833
158000, 1, 10, 59.9623110, 10.7326860, 0, 189.07, 191.79, 5.36, 225.71, 329, 72, 20944
159000, 1, 10, 59.9622840, 10.7326120, 0, 189.07, 191.71, 4.68, 230.64, 1193, -77, 22650
160000, 1, 10, 59.9622730, 10.7325350, 0, 188.55, 191.47, 4.68, 263.5, 383, 175, 23998
161000, 1, 10, 59.9622730, 10.7324450, 0, 188.47, 191.15, 5.73, 275.66, 58, -83, 24000
162000, 1, 10, 59.9622800, 10.7323440, 0, 188.38, 190.87, 5.84, 283.72, 292, -226, 23386
163000, 1, 10, 59.9622920, 10.7322400, 0, 188.38, 190.6, 5.78, 286.18, 1519, -429, 25903
164000, 1, 10, 59.9623180, 10.7321430, 0, 188.38, 190.41, 5.43, 303.98, -828, -273, 25646
165000, 1, 10, 59.9623410, 10.7320700, 0, 188.29, 190.31, 5.11, 312.72, -998, -375, 23049
166000, 1, 10, 59.9623760, 10.7320000, 0, 187.43, 190.18, 5.78, 313.9, -154, -396, 21388
167000, 1, 10, 59.9624140, 10.7319230, 0, 186.65, 190, 6.35, 309.67, 119, -971, 20388
168000, 1, 10, 59.9624440, 10.7318250, 0, 185.96, 189.74, 7.12, 292.94, 536, -900, 20611
169000, 1, 10, 59.9624630, 10.7317080, 0, 185.18, 189.38, 7.17, 287.21, -1547, -878, 17826
170000, 1, 10, 59.9624820, 10.7315810, 0, 184.23, 189.05, 7.92, 280.25, -342, -143, 16515
171000, 1, 10, 59.9624980, 10.7314360, 0, 184.06, 188.77, 8.24, 269.85, 476, -399, 16715
172000, 1, 10, 59.9624900, 10.7312930, 0, 183.11, 188.66, 7.96, 260.4, 548, -414, 17196
173000, 1, 10, 59.9624710, 10.7311530, 0, 182.34, 188.65, 8.77, 251.67, 183, -339, 17487
174000, 1, 9, 59.9624440, 10.7310000, 0, 181.64, 188.58, 9.58, 243.46, 127, -454, 17686
175000, 1, 9, 59.9623990, 10.7308440, 0, 181.13, 188.43, 9.86, 240.44, 830, -279, 18500
176000, 1, 9, 59.9623600, 10.7306880, 0, 181.39, 188.19, 10.28, 244.24, 398, -463, 19373
177000, 1, 10, 59.9623180, 10.7305110, 0, 181.56, 186.92, 10.11, 254.75, -305, -314, 19423
178000, 1, 10, 59.9622920, 10.7303270, 0, 181.64, 186.18, 9.79, 260.49, -551, -251, 19144
179000, 1, 10, 59.9622800, 10.7301600, 0, 180.95, 185.8, 9.18, 256.84, -958, -211, 18368
180000, 1, 10, 59.9622540, 10.7300030, 0, 180.87, 185.48, 9.42, 248.95, -680, 57, 17460
181000, 1, 10, 59.9622080, 10.7298600, 0, 180.78, 185.25, 9.21, 244.11, 1128, -71, 18003
182000, 1, 10, 59.9621580, 10.7297270, 0, 181.13, 185.06, 9.05, 239.77, 1751, -174, 20221
183000, 1, 10, 59.9621200, 10.7295900, 0, 181.13, 184.84, 8.98, 239.54, -363, -55, 20287
184000, 1, 10, 59.9620930, 10.7294410, 0, 180.52, 184.59, 8.73, 242.7, -311, -144, 19952
185000, 1, 10, 59.9620740, 10.7292880, 0, 180.35, 184.48, 8.94, 247.27, -63, -126, 19886
186000, 1, 10, 59.9620550, 10.7291330, 0, 180.52, 184.49, 8.67, 251.51, 52, -53, 19917
187000, 1, 10, 59.9620400, 10.7289810, 0, 180.61, 184.6, 8.54, 256.87, -14, -42, 19843
188000, 1, 10, 59.9620210, 10.7288330, 0, 180.87, 184.75, 8.46, 255.14, 170, -176, 20046
189000, 1, 10, 59.9620020, 10.7286860, 0, 180.87, 184.9, 8.36, 254.21, 107, -50, 19942
190000, 1, 10, 59.9619830, 10.7285400, 0, 180.61, 185.05, 8.38, 255.73, -26, 102, 19838
