time, fix, sats, latitute, longitude, sonar, alt, gps_alt, speed, CRS, roll, pitch, yaw
79700, 1, 5, 59.9621050, 10.7277330, 0, 271.63, 256.51, 17.46, 102.05, 5287, 909, 20893
79800, 1, 5, 59.9621050, 10.7277330, 0, 271.81, 256.51, 17.46, 102.05, 5193, 1051, 21356
79900, 1, 5, 59.9620930, 10.7277960, 0, 271.81, 256.41, 15.65, 112.35, 5030, 1252, 21794
80000, 1, 5, 59.9620930, 10.7277960, 0, 271.98, 256.41, 15.65, 112.35, 4885, 1419, 22237
80100, 1, 5, 59.9620930, 10.7277960, 0, 272.24, 256.41, 15.65, 112.35, 4772, 1634, 22688
80200, 1, 5, 59.9620740, 10.7278510, 0, 272.24, 256.45, 14.31, 116, 4637, 1752, 23110
80300, 1, 5, 59.9620740, 10.7278510, 0, 272.33, 256.45, 14.31, 116, 4535, 1852, 23531
80400, 1, 5, 59.9619900, 10.7278850, 0, 272.59, 256.1, 17.76, 148.19, 4570, 1956, 23982
80500, 1, 5, 59.9619900, 10.7278850, 0, 272.77, 256.1, 17.76, 148.19, 4574, 2022, 24386
80600, 1, 5, 59.9619900, 10.7278850, 0, 272.86, 256.1, 17.76, 148.19, 4539, 2121, 24762
80700, 1, 5, 59.9619600, 10.7279210, 0, 273.12, 256.13, 16.06, 151.38, 4598, 2144, 25129
80800, 1, 5, 59.9619600, 10.7279210, 0, 273.29, 256.13, 16.06, 151.38, 4673, 2171, 25475
80900, 1, 5, 59.9619260, 10.7279560, 0, 273.55, 256.23, 16.28, 151.74, 4844, 2166, 25875
81000, 1, 5, 59.9619260, 10.7279560, 0, 273.9, 256.23, 16.28, 151.74, 4929, 2180, 26250
81100, 1, 5, 59.9619260, 10.7279560, 0, 274.17, 256.23, 16.28, 151.74, 5049, 2144, 26609
81200, 1, 5, 59.9618870, 10.7279910, 0, 274.52, 256.33, 16.41, 151.99, 5243, 2161, 27000
81300, 1, 5, 59.9618870, 10.7279910, 0, 274.87, 256.33, 16.41, 151.99, 5393, 2087, 27364
81400, 1, 5, 59.9618490, 10.7280240, 0, 275.21, 256.4, 16.43, 151.92, 5585, 1983, 27703
81500, 1, 5, 59.9618490, 10.7280240, 0, 275.56, 256.4, 16.43, 151.92, 5838, 1889, 28097
81600, 1, 5, 59.9618490, 10.7280240, 0, 276, 256.4, 16.43, 151.92, 6036, 1812, 28488
81700, 1, 5, 59.9618190, 10.7280560, 0, 276.44, 256.45, 16.46, 151.92, 6219, 1662, 28883
81800, 1, 5, 59.9618190, 10.7280560, 0, 276.7, 256.45, 16.46, 151.92, 6401, 1451, 29290
81900, 1, 5, 59.9616970, 10.7279550, 0, 277.14, 255.73, 20.37, 178.73, 6528, 1179, 29691
82000, 1, 5, 59.9616970, 10.7279550, 0, 277.49, 255.73, 20.37, 178.73, 6621, 941, 30070
82100, 1, 5, 59.9616970, 10.7279550, 0, 277.75, 255.73, 20.37, 178.73, 6461, 745, 30428
82200, 1, 5, 59.9616780, 10.7278930, 0, 278.01, 255.61, 17.28, 197.44, 6078, 625, 30774
82300, 1, 5, 59.9616780, 10.7278930, 0, 278.27, 255.61, 17.28, 197.44, 5585, 546, 31112
82400, 1, 5, 59.9616620, 10.7278300, 0, 278.54, 255.54, 15.34, 210.42, 5058, 605, 31441
82500, 1, 5, 59.9616620, 10.7278300, 0, 278.71, 255.54, 15.34, 210.42, 4515, 671, 31732
82600, 1, 5, 59.9616620, 10.7278300, 0, 278.88, 255.54, 15.34, 210.42, 3959, 801, 31961
82700, 1, 5, 59.9616580, 10.7277580, 0, 279.15, 255.46, 13.7, 222.85, 3337, 925, 32140
82800, 1, 5, 59.9616580, 10.7277580, 0, 279.41, 255.46, 13.7, 222.85, 2759, 1103, 32266
82900, 1, 5, 59.9616510, 10.7276880, 0, 279.58, 255.39, 12.62, 234.86, 2148, 1305, 32326
83000, 1, 5, 59.9616510, 10.7276880, 0, 279.76, 255.39, 12.62, 234.86, 1528, 1499, 32345
83100, 1, 5, 59.9616510, 10.7276880, 0, 279.93, 255.39, 12.62, 234.86, 900, 1691, 32314
83200, 1, 5, 59.9616580, 10.7276120, 0, 280.02, 255.29, 11.94, 252.85, 483, 1602, 32235
83300, 1, 5, 59.9616580, 10.7276120, 0, 280.11, 255.29, 11.94, 252.85, 296, 1504, 32125
83400, 1, 5, 59.9616580, 10.7276120, 0, 280.11, 255.29, 11.94, 252.85, 226, 1413, 32004
83500, 1, 5, 59.9616580, 10.7275450, 0, 280.28, 255.27, 11.9, 262.11, 176, 1305, 31886
83600, 1, 5, 59.9616580, 10.7275450, 0, 280.46, 255.27, 11.9, 262.11, 152, 1156, 31802
83700, 1, 5, 59.9616580, 10.7274800, 0, 280.55, 255.15, 12.28, 265.8, 347, 978, 31783
83800, 1, 5, 59.9616580, 10.7274800, 0, 280.63, 255.15, 12.28, 265.8, 623, 809, 31811
83900, 1, 5, 59.9616620, 10.7274130, 0, 280.81, 255.17, 12.29, 273.18, 874, 667, 31867
84000, 1, 5, 59.9616620, 10.7274130, 0, 280.9, 255.17, 12.29, 273.18, 1023, 493, 31928
84100, 1, 5, 59.9616620, 10.7274130, 0, 280.9, 255.17, 12.29, 273.18, 1140, 327, 31991
84200, 1, 5, 59.9616700, 10.7273450, 0, 280.98, 255.07, 12.91, 278.18, 1267, 174, 32028
84300, 1, 5, 59.9616700, 10.7273450, 0, 281.07, 255.07, 12.91, 278.18, 1314, 45, 32030
84400, 1, 5, 59.9616890, 10.7272810, 0, 280.98, 254.93, 13.51, 282.98, 1370, -115, 32025
84500, 1, 5, 59.9616890, 10.7272810, 0, 280.98, 254.93, 13.51, 282.98, 1296, -225, 32020
84600, 1, 5, 59.9616890, 10.7272810, 0, 280.9, 254.93, 13.51, 282.98, 937, -323, 32021
84700, 1, 5, 59.9616970, 10.7272240, 0, 280.81, 254.76, 14.06, 287.7, 511, -423, 32040
84800, 1, 5, 59.9616970, 10.7272240, 0, 280.63, 254.76, 14.06, 287.7, 437, -544, 32058
84900, 1, 5, 59.9616970, 10.7272240, 0, 280.37, 254.76, 14.06, 287.7, 482, -553, 32090
85000, 1, 5, 59.9617080, 10.7271700, 0, 280.11, 254.62, 14.49, 291.07, 573, -562, 32118
85100, 1, 5, 59.9617080, 10.7271700, 0, 279.85, 254.62, 14.49, 291.07, 644, -603, 32142
85200, 1, 5, 59.9617270, 10.7271050, 0, 279.5, 254.52, 15.18, 295.48, 746, -653, 32163
85300, 1, 5, 59.9617270, 10.7271050, 0, 279.23, 254.52, 15.18, 295.48, 838, -720, 32200
85400, 1, 4, 59.9617460, 10.7270430, 0, 278.88, 254.18, 15.57, 299.01, 900, -751, 32264
85500, 1, 4, 59.9617460, 10.7270430, 0, 278.45, 254.18, 15.57, 299.01, 921, -804, 32332
85600, 1, 4, 59.9617460, 10.7270430, 0, 278.01, 254.18, 15.57, 299.01, 854, -778, 32406
85700, 1, 4, 59.9617730, 10.7269750, 0, 277.66, 253.86, 16.1, 301.75, 819, -726, 32461
85800, 1, 4, 59.9617730, 10.7269750, 0, 277.49, 253.86, 16.1, 301.75, 777, -650, 32485
85900, 1, 4, 59.9618000, 10.7269050, 0, 277.22, 253.53, 16.62, 304.42, 690, -627, 32489
86000, 1, 4, 59.9618000, 10.7269050, 0, 276.79, 253.53, 16.62, 304.42, 604, -581, 32496
86100, 1, 4, 59.9618000, 10.7269050, 0, 276.18, 253.53, 16.62, 304.42, 528, -743, 32505
86200, 1, 4, 59.9618300, 10.7268310, 0, 275.74, 252.98, 17.11, 305.87, 440, -806, 32528
86300, 1, 4, 59.9618300, 10.7268310, 0, 275.3, 252.98, 17.11, 305.87, 309, -825, 32561
86400, 1, 4, 59.9618300, 10.7268310, 0, 274.78, 252.98, 17.11, 305.87, 149, -865, 32573
86500, 1, 4, 59.9618570, 10.7267600, 0, 274.34, 252.51, 17.5, 307.22, -41, -824, 32550
86600, 1, 4, 59.9618570, 10.7267600, 0, 273.82, 252.51, 17.5, 307.22, -94, -856, 32521
86700, 1, 4, 59.9618870, 10.7266930, 0, 273.29, 252, 17.88, 308.82, -77, -756, 32476
86800, 1, 4, 59.9618870, 10.7266930, 0, 272.86, 252, 17.88, 308.82, -86, -738, 32433
86900, 1, 4, 59.9618870, 10.7266930, 0, 272.51, 252, 17.88, 308.82, -40, -709, 32402
87000, 1, 4, 59.9619220, 10.7266200, 0, 272.07, 251.55, 18.32, 310.13, 17, -724, 32390
87100, 1, 4, 59.9619220, 10.7266200, 0, 271.81, 251.55, 18.32, 310.13, 101, -751, 32384
87200, 1, 4, 59.9619520, 10.7265500, 0, 271.37, 251.11, 18.66, 311.2, 115, -819, 32373
87300, 1, 4, 59.9619520, 10.7265500, 0, 271.11, 251.11, 18.66, 311.2, 153, -835, 32343
87400, 1, 4, 59.9619520, 10.7265500, 0, 270.67, 251.11, 18.66, 311.2, 100, -899, 32313
87500, 1, 4, 59.9619830, 10.7264800, 0, 270.32, 250.73, 18.86, 311.99, 75, -882, 32278
87600, 1, 4, 59.9619830, 10.7264800, 0, 269.97, 250.73, 18.86, 311.99, 92, -958, 32239
87700, 1, 4, 59.9620170, 10.7264080, 0, 269.8, 250.45, 19, 312.56, 122, -956, 32203
87800, 1, 4, 59.9620170, 10.7264080, 0, 269.54, 250.45, 19, 312.56, 144, -1011, 32172
87900, 1, 4, 59.9620170, 10.7264080, 0, 269.28, 250.45, 19, 312.56, 113, -1020, 32150
88000, 1, 4, 59.9620480, 10.7263360, 0, 268.93, 250.16, 19.19, 313.15, 121, -972, 32137
88100, 1, 4, 59.9620480, 10.7263360, 0, 268.66, 250.16, 19.19, 313.15, 90, -970, 32129
88200, 1, 4, 59.9620860, 10.7262660, 0, 268.4, 249.93, 19.33, 314, 117, -909, 32099
88300, 1, 4, 59.9620860, 10.7262660, 0, 268.14, 249.93, 19.33, 314, -55, -932, 32041
88400, 1, 4, 59.9620860, 10.7262660, 0, 267.88, 249.93, 19.33, 314, -187, -846, 31974
88500, 1, 4, 59.9621240, 10.7261920, 0, 267.53, 249.66, 19.54, 314.92, -303, -893, 31903
88600, 1, 4, 59.9621240, 10.7261920, 0, 267.36, 249.66, 19.54, 314.92, -410, -814, 31822
88700, 1, 4, 59.9621620, 10.7261200, 0, 267.09, 249.4, 19.69, 315.21, -536, -821, 31741
88800, 1, 4, 59.9621620, 10.7261200, 0, 266.92, 249.4, 19.69, 315.21, -632, -797, 31663
88900, 1, 4, 59.9621620, 10.7261200, 0, 266.74, 249.4, 19.69, 315.21, -757, -723, 31580
89000, 1, 4, 59.9621960, 10.7260480, 0, 266.57, 249.2, 19.8, 315.52, -871, -724, 31485
89100, 1, 4, 59.9621960, 10.7260480, 0, 266.39, 249.2, 19.8, 315.52, -995, -713, 31365
89200, 1, 4, 59.9622270, 10.7259730, 0, 266.13, 249.08, 22.28, 319.15, -1127, -817, 31237
89300, 1, 4, 59.9622270, 10.7259730, 0, 266.13, 249.08, 22.28, 319.15, -1243, -846, 31090
89400, 1, 4, 59.9622270, 10.7259730, 0, 265.96, 249.08, 22.28, 319.15, -1411, -851, 30939
89500, 1, 4, 59.9622650, 10.7258960, 0, 265.87, 249.21, 22.18, 319.46, -1507, -902, 30780
89600, 1, 4, 59.9622650, 10.7258960, 0, 265.61, 249.21, 22.18, 319.46, -1567, -912, 30597
89700, 1, 4, 59.9623030, 10.7258210, 0, 265.61, 249.27, 21.99, 318.42, -1562, -886, 30418
89800, 1, 4, 59.9623030, 10.7258210, 0, 265.61, 249.27, 21.99, 318.42, -1564, -878, 30255
89900, 1, 4, 59.9623030, 10.7258210, 0, 265.43, 249.27, 21.99, 318.42, -1474, -897, 30102
90000, 1, 4, 59.9623410, 10.7257450, 0, 265.35, 249.37, 21.32, 317.11, -1370, -907, 29944
90100, 1, 4, 59.9623410, 10.7257450, 0, 265.35, 249.37, 21.32, 317.11, -1273, -891, 29788
90200, 1, 4, 59.9623680, 10.7256710, 0, 265.26, 249.4, 20.34, 315.45, -1193, -783, 29638
90300, 1, 4, 59.9623680, 10.7256710, 0, 265.35, 249.4, 20.34, 315.45, -1113, -725, 29513
90400, 1, 4, 59.9623680, 10.7256710, 0, 265.26, 249.4, 20.34, 315.45, -1034, -687, 29395
90500, 1, 4, 59.9623990, 10.7255930, 0, 265.26, 249.44, 19.85, 313.57, -821, -610, 29291
90600, 1, 4, 59.9623990, 10.7255930, 0, 265.26, 249.44, 19.85, 313.57, -740, -585, 29208
90700, 1, 4, 59.9624330, 10.7255250, 0, 265.26, 249.47, 19.57, 312.04, -663, -569, 29119
90800, 1, 4, 59.9624330, 10.7255250, 0, 265.26, 249.47, 19.57, 312.04, -610, -543, 29006
90900, 1, 4, 59.9624330, 10.7255250, 0, 265.26, 249.47, 19.57, 312.04, -578, -449, 28870
91000, 1, 4, 59.9624560, 10.7254500, 0, 265.17, 249.6, 19.55, 310.44, -618, -371, 28732
91100, 1, 4, 59.9624560, 10.7254500, 0, 265.17, 249.6, 19.55, 310.44, -694, -292, 28606
91200, 1, 4, 59.9624900, 10.7253670, 0, 265.26, 249.61, 19.38, 308.56, -764, -241, 28502
91300, 1, 4, 59.9624900, 10.7253670, 0, 265.35, 249.61, 19.38, 308.56, -777, -218, 28400
91400, 1, 4, 59.9624900, 10.7253670, 0, 265.52, 249.61, 19.38, 308.56, -730, -220, 28321
91500, 1, 4, 59.9625210, 10.7252800, 0, 265.7, 249.53, 19.39, 307.25, -650, -204, 28235
91600, 1, 4, 59.9625210, 10.7252800, 0, 265.7, 249.53, 19.39, 307.25, -617, -129, 28128
91700, 1, 4, 59.9625470, 10.7252040, 0, 265.87, 249.57, 19.39, 306.23, -758, -108, 27988
91800, 1, 4, 59.9625470, 10.7252040, 0, 265.96, 249.57, 19.39, 306.23, -878, -50, 27839
91900, 1, 4, 59.9625470, 10.7252040, 0, 265.96, 249.57, 19.39, 306.23, -1003, -15, 27694
92000, 1, 4, 59.9625740, 10.7251290, 0, 266.05, 249.61, 19.37, 305.12, -1156, 0, 27527
92100, 1, 4, 59.9625740, 10.7251290, 0, 266.05, 249.61, 19.37, 305.12, -1264, 52, 27332
92200, 1, 4, 59.9625930, 10.7250560, 0, 266.13, 249.64, 18.91, 302.85, -1290, 101, 27155
92300, 1, 4, 59.9625930, 10.7250560, 0, 266.31, 249.64, 18.91, 302.85, -1307, 115, 27019
92400, 1, 4, 59.9625930, 10.7250560, 0, 266.48, 249.64, 18.91, 302.85, -1319, 159, 26917
92500, 1, 4, 59.9626120, 10.7249850, 0, 266.48, 249.67, 18.29, 300.07, -1291, 219, 26835
92600, 1, 4, 59.9626120, 10.7249850, 0, 266.48, 249.67, 18.29, 300.07, -1240, 286, 26745
92700, 1, 4, 59.9626310, 10.7249110, 0, 266.66, 249.6, 18.06, 298.49, -1319, 298, 26614
92800, 1, 4, 59.9626310, 10.7249110, 0, 266.74, 249.6, 18.06, 298.49, -1402, 388, 26444
92900, 1, 4, 59.9626310, 10.7249110, 0, 266.92, 249.6, 18.06, 298.49, -1449, 432, 26271
93000, 1, 4, 59.9626540, 10.7248360, 0, 267.09, 249.51, 18.03, 297.44, -1534, 457, 26085
93100, 1, 4, 59.9626540, 10.7248360, 0, 267.36, 249.51, 18.03, 297.44, -1589, 466, 25923
93200, 1, 4, 59.9626690, 10.7247650, 0, 267.53, 249.56, 18, 296.4, -1646, 519, 25751
93300, 1, 4, 59.9626690, 10.7247650, 0, 267.79, 249.56, 18, 296.4, -1736, 523, 25574
93400, 1, 4, 59.9626690, 10.7247650, 0, 267.97, 249.56, 18, 296.4, -1823, 554, 25395
93500, 1, 4, 59.9626880, 10.7246950, 0, 268.05, 249.67, 17.69, 294.01, -1901, 565, 25201
93600, 1, 4, 59.9626880, 10.7246950, 0, 268.32, 249.67, 17.69, 294.01, -1981, 590, 25009
93700, 1, 4, 59.9626960, 10.7246260, 0, 268.58, 249.86, 17.1, 290.34, -2126, 664, 24810
93800, 1, 4, 59.9626960, 10.7246260, 0, 268.93, 249.86, 17.1, 290.34, -2353, 717, 24587
93900, 1, 4, 59.9626960, 10.7246260, 0, 269.19, 249.86, 17.1, 290.34, -2806, 896, 24313
94000, 1, 4, 59.9627000, 10.7245550, 0, 269.45, 250.04, 16.79, 287.16, -3377, 992, 24003
94100, 1, 4, 59.9627000, 10.7245550, 0, 269.8, 250.04, 16.79, 287.16, -3980, 1130, 23629
94200, 1, 4, 59.9627080, 10.7244800, 0, 270.06, 250.14, 16.67, 285.05, -4465, 1127, 23250
94300, 1, 4, 59.9627080, 10.7244800, 0, 270.41, 250.14, 16.67, 285.05, -4657, 1061, 22899
94400, 1, 4, 59.9627080, 10.7244800, 0, 270.67, 250.14, 16.67, 285.05, -4658, 1061, 22454
94500, 1, 4, 59.9627150, 10.7244030, 0, 271.02, 250.27, 16.37, 282.12, -4456, 961, 22067
94600, 1, 4, 59.9627150, 10.7244030, 0, 271.28, 250.27, 16.37, 282.12, -4228, 943, 21688
94700, 1, 4, 59.9627150, 10.7243360, 0, 271.63, 250.45, 15.86, 277.66, -3935, 1005, 21357
94800, 1, 4, 59.9627150, 10.7243360, 0, 271.89, 250.45, 15.86, 277.66, -3618, 1029, 21070
94900, 1, 4, 59.9627150, 10.7243360, 0, 272.33, 250.45, 15.86, 277.66, -3251, 1165, 20825
95000, 1, 4, 59.9627080, 10.7242660, 0, 272.59, 250.63, 15.83, 272.35, -2938, 1281, 20599
95100, 1, 4, 59.9627080, 10.7242660, 0, 272.94, 250.63, 15.83, 272.35, -2676, 1372, 20387
95200, 1, 4, 59.9627000, 10.7241980, 0, 273.21, 250.86, 15.81, 270.01, -2590, 1462, 20122
95300, 1, 4, 59.9627000, 10.7241980, 0, 273.55, 250.86, 15.81, 270.01, -2662, 1608, 19824
95400, 1, 4, 59.9627000, 10.7241980, 0, 273.9, 250.86, 15.81, 270.01, -2757, 1759, 19536
95500, 1, 4, 59.9626880, 10.7241350, 0, 274.34, 251.06, 15.38, 265.77, -2920, 1872, 19246
95600, 1, 4, 59.9626880, 10.7241350, 0, 274.69, 251.06, 15.38, 265.77, -3100, 1970, 18938
95700, 1, 4, 59.9626770, 10.7240720, 0, 275.04, 251.31, 14.95, 259.91, -3235, 2071, 18642
95800, 1, 4, 59.9626770, 10.7240720, 0, 275.39, 251.31, 14.95, 259.91, -3400, 2194, 18316
95900, 1, 4, 59.9626770, 10.7240720, 0, 275.83, 251.31, 14.95, 259.91, -3516, 2281, 17981
96000, 1, 4, 59.9626620, 10.7240120, 0, 276.18, 251.59, 14.63, 253.21, -3686, 2360, 17601
96100, 1, 4, 59.9626620, 10.7240120, 0, 276.61, 251.59, 14.63, 253.21, -3863, 2400, 17227
96200, 1, 4, 59.9626350, 10.7239560, 0, 277.05, 251.97, 14.62, 247.23, -4062, 2448, 16834
96300, 1, 4, 59.9626350, 10.7239560, 0, 277.49, 251.97, 14.62, 247.23, -4282, 2460, 16428
96400, 1, 4, 59.9626350, 10.7239560, 0, 277.92, 251.97, 14.62, 247.23, -4485, 2474, 16037
96500, 1, 4, 59.9625970, 10.7239050, 0, 278.27, 252.39, 15.27, 237.51, -4736, 2401, 15615
96600, 1, 4, 59.9625970, 10.7239050, 0, 278.62, 252.39, 15.27, 237.51, -4956, 2373, 15186
96700, 1, 4, 59.9625660, 10.7238660, 0, 279.15, 252.76, 15.49, 228.83, -5162, 2316, 14760
96800, 1, 4, 59.9625660, 10.7238660, 0, 279.58, 252.76, 15.49, 228.83, -5350, 2222, 14318
96900, 1, 4, 59.9625660, 10.7238660, 0, 280.02, 252.76, 15.49, 228.83, -5416, 2140, 13892
97000, 1, 4, 59.9625280, 10.7238360, 0, 280.37, 253.08, 15.51, 221.43, -5417, 2073, 13485
97100, 1, 4, 59.9625280, 10.7238360, 0, 280.72, 253.08, 15.51, 221.43, -5424, 1974, 13074
97200, 1, 4, 59.9624900, 10.7238040, 0, 281.07, 253.38, 15.64, 218.17, -5384, 1834, 12685
97300, 1, 4, 59.9624900, 10.7238040, 0, 281.51, 253.38, 15.64, 218.17, -5300, 1760, 12307
97400, 1, 4, 59.9624900, 10.7238040, 0, 281.77, 253.38, 15.64, 218.17, -5275, 1685, 11930
97500, 1, 4, 59.9624560, 10.7237660, 0, 282.03, 253.79, 15.6, 215.52, -5213, 1580, 11579
97600, 1, 4, 59.9624560, 10.7237660, 0, 282.38, 253.79, 15.6, 215.52, -5038, 1526, 11268
97700, 1, 4, 59.9624180, 10.7237430, 0, 282.64, 254.1, 14.92, 211.69, -4723, 1446, 11006
97800, 1, 4, 59.9624180, 10.7237430, 0, 282.91, 254.1, 14.92, 211.69, -4286, 1265, 10798
97900, 1, 4, 59.9624180, 10.7237430, 0, 283.17, 254.1, 14.92, 211.69, -3843, 1186, 10561
98000, 1, 4, 59.9623870, 10.7237290, 0, 283.43, 254.43, 13.93, 206.95, -3463, 1210, 10347
98100, 1, 4, 59.9623870, 10.7237290, 0, 283.61, 254.43, 13.93, 206.95, -3186, 1253, 10145
98200, 1, 4, 59.9623570, 10.7237230, 0, 283.78, 254.8, 13.03, 202.67, -3030, 1330, 9952
98300, 1, 4, 59.9623570, 10.7237230, 0, 283.87, 254.8, 13.03, 202.67, -2881, 1447, 9799
98400, 1, 4, 59.9623570, 10.7237230, 0, 284.04, 254.8, 13.03, 202.67, -2693, 1597, 9661
98500, 1, 4, 59.9623220, 10.7237240, 0, 284.13, 255.17, 12.14, 197.51, -2541, 1703, 9527
98600, 1, 4, 59.9623220, 10.7237240, 0, 284.31, 255.17, 12.14, 197.51, -2507, 1807, 9367
98700, 1, 4, 59.9622920, 10.7237450, 0, 284.57, 255.41, 11.08, 188.96, -2570, 1911, 9196
98800, 1, 4, 59.9622920, 10.7237450, 0, 284.74, 255.41, 11.08, 188.96, -2666, 2026, 8995
98900, 1, 4, 59.9622920, 10.7237450, 0, 284.83, 255.41, 11.08, 188.96, -2855, 1935, 8767
99000, 1, 4, 59.9622540, 10.7237800, 0, 284.83, 255.68, 10.78, 179.89, -2896, 1917, 8565
99100, 1, 4, 59.9622540, 10.7237800, 0, 284.83, 255.68, 10.78, 179.89, -2896, 1849, 8385
99200, 1, 4, 59.9622270, 10.7238160, 0, 284.83, 255.89, 10.77, 172.37, -2849, 1768, 8193
99300, 1, 4, 59.9622270, 10.7238160, 0, 284.66, 255.89, 10.77, 172.37, -2773, 1606, 8026
99400, 1, 4, 59.9622270, 10.7238160, 0, 284.57, 255.89, 10.77, 172.37, -2729, 1422, 7847
99500, 1, 4, 59.9622000, 10.7238650, 0, 284.48, 256.07, 10.69, 164.12, -2682, 1220, 7676
99600, 1, 4, 59.9622000, 10.7238650, 0, 284.39, 256.07, 10.69, 164.12, -2657, 1044, 7505
99700, 1, 4, 59.9621770, 10.7239110, 0, 284.31, 256.31, 10.58, 157.42, -2649, 850, 7365
99800, 1, 4, 59.9621770, 10.7239110, 0, 284.31, 256.31, 10.58, 157.42, -2458, 618, 7266
99900, 1, 4, 59.9621770, 10.7239110, 0, 284.31, 256.31, 10.58, 157.42, -2151, 322, 7192
100000, 1, 4, 59.9621580, 10.7239610, 0, 284.31, 256.51, 10.48, 150.02, -1825, -55, 7111
100100, 1, 4, 59.9621580, 10.7239610, 0, 284.31, 256.51, 10.48, 150.02, -1556, -318, 6999
100200, 1, 4, 59.9621390, 10.7240100, 0, 284.31, 256.67, 10.74, 147.76, -1378, -577, 6901
100300, 1, 4, 59.9621390, 10.7240100, 0, 284.22, 256.67, 10.74, 147.76, -1411, -795, 6823
100400, 1, 4, 59.9621390, 10.7240100, 0, 284.22, 256.67, 10.74, 147.76, -1358, -1044, 6803
100500, 1, 4, 59.9621240, 10.7240720, 0, 284.13, 256.81, 10.65, 139.65, -1362, -1266, 6812
100600, 1, 4, 59.9621240, 10.7240720, 0, 284.04, 256.81, 10.65, 139.65, -1295, -1432, 6840
100700, 1, 4, 59.9621120, 10.7241300, 0, 283.87, 256.99, 10.5, 132.84, -842, -1670, 6913
100800, 1, 4, 59.9621120, 10.7241300, 0, 283.69, 256.99, 10.5, 132.84, -363, -1876, 6951
100900, 1, 4, 59.9621120, 10.7241300, 0, 283.43, 256.99, 10.5, 132.84, -126, -1988, 6971
101000, 1, 4, 59.9621010, 10.7242050, 0, 283.17, 257.08, 10.7, 126.39, -47, -2125, 6995
101100, 1, 4, 59.9621010, 10.7242050, 0, 282.91, 257.08, 10.7, 126.39, 33, -2163, 7029
101200, 1, 4, 59.9621010, 10.7242450, 0, 282.64, 257.24, 10.21, 123.16, 112, -2129, 7074
101300, 1, 4, 59.9621010, 10.7242450, 0, 282.29, 257.24, 10.21, 123.16, 252, -2097, 7146
101400, 1, 4, 59.9621010, 10.7242450, 0, 281.86, 257.24, 10.21, 123.16, 390, -2105, 7239
101500, 1, 4, 59.9621010, 10.7242730, 0, 281.51, 257.46, 9.07, 118.51, 456, -2181, 7332
101600, 1, 4, 59.9621010, 10.7242730, 0, 281.07, 257.46, 9.07, 118.51, 572, -2208, 7403
101700, 1, 4, 59.9620930, 10.7243110, 0, 280.55, 257.66, 9.22, 116.59, 576, -2180, 7453
101800, 1, 4, 59.9620930, 10.7243110, 0, 280.02, 257.66, 9.22, 116.59, 610, -2168, 7481
101900, 1, 4, 59.9620930, 10.7243110, 0, 279.5, 257.66, 9.22, 116.59, 645, -2128, 7502
102000, 1, 4, 59.9620780, 10.7243450, 0, 278.88, 257.86, 8.17, 109.96, 734, -2120, 7519
102100, 1, 4, 59.9620780, 10.7243450, 0, 278.27, 257.86, 8.17, 109.96, 899, -2027, 7568
102200, 1, 4, 59.9620740, 10.7243800, 0, 277.57, 258.06, 7.68, 104.31, 1052, -1938, 7620
102300, 1, 4, 59.9620740, 10.7243800, 0, 276.87, 258.06, 7.68, 104.31, 1135, -1858, 7681
102400, 1, 4, 59.9620740, 10.7243800, 0, 276.09, 258.06, 7.68, 104.31, 1190, -1831, 7756
102500, 1, 4, 59.9620740, 10.7244150, 0, 275.48, 258.26, 7.51, 98.42, 1227, -1820, 7847
102600, 1, 4, 59.9620740, 10.7244150, 0, 274.69, 258.26, 7.51, 98.42, 1229, -1734, 7954
102700, 1, 4, 59.9620670, 10.7244480, 0, 273.9, 258.45, 7.52, 94.85, 991, -1580, 8059
102800, 1, 4, 59.9620670, 10.7244480, 0, 273.03, 258.45, 7.52, 94.85, 287, -1242, 8100
102900, 1, 4, 59.9620670, 10.7244480, 0, 272.33, 258.45, 7.52, 94.85, -282, -1142, 8071
103000, 1, 4, 59.9620670, 10.7244810, 0, 271.46, 258.64, 7.69, 92.61, -373, -1238, 8030
103100, 1, 4, 59.9620670, 10.7244810, 0, 270.41, 258.64, 7.69, 92.61, -204, -1301, 7991
103200, 1, 4, 59.9620670, 10.7245150, 0, 269.62, 258.83, 7.85, 90.87, -149, -1311, 7964
103300, 1, 4, 59.9620670, 10.7245150, 0, 268.66, 258.83, 7.85, 90.87, -404, -1270, 7905
103400, 1, 4, 59.9620670, 10.7245150, 0, 267.62, 258.83, 7.85, 90.87, -1167, -999, 7781
103500, 1, 4, 59.9620670, 10.7245500, 0, 266.74, 259.01, 8.21, 89.69, -1734, -850, 7676
103600, 1, 4, 59.9620670, 10.7245500, 0, 265.96, 259.01, 8.21, 89.69, -2143, -840, 7571
103700, 1, 4, 59.9620670, 10.7245860, 0, 265.09, 259.19, 8.47, 88.59, -2321, -975, 7442
103800, 1, 4, 59.9620670, 10.7245860, 0, 264.04, 259.19, 8.47, 88.59, -2290, -1132, 7258
103900, 1, 4, 59.9620670, 10.7245860, 0, 263.08, 259.19, 8.47, 88.59, -2237, -1210, 7019
104000, 1, 4, 59.9620670, 10.7246250, 0, 262.21, 259.36, 10.3, 88.04, -2159, -1142, 6748
