Time, Lat, Lon, Bearing, GPS Speed, Revs(rpm),Speed(km/h),LPK(l/100km),CO₂(g/km),Coolant(°C),Baro(mb),GPS Height(m)
1344450690844,00059.86563110,00010.79566669,00146.34,00044.26,01860.00,00045.00,00007.49,00197.99,00086.00,01001.01,00162.57
1344450690993,00059.86563110,00010.79566669,00146.34,00044.26,01860.00,00045.00,00007.49,00197.99,00086.00,01001.02,00162.57
1344450691143,00059.86563110,00010.79566669,00146.34,00044.26,01860.00,00045.00,00007.42,00196.30,00086.00,01001.02,00162.57
1344450691293,00059.86563110,00010.79566669,00146.34,00044.26,01860.00,00045.00,00007.42,00196.30,00086.00,01000.93,00162.57
1344450691445,00059.86563110,00010.79566669,00146.34,00044.26,01878.00,00045.00,00007.42,00196.30,00086.00,01001.01,00162.57
1344450691594,00059.86563110,00010.79566669,00146.34,00044.26,01878.00,00045.00,00007.42,00196.30,00086.00,01001.00,00162.57
1344450691747,00059.86563110,00010.79566669,00146.34,00044.26,01878.00,00045.00,00007.42,00196.30,00085.00,01001.02,00162.57
1344450691896,00059.86553192,00010.79578972,00146.70,00046.20,01878.00,00045.00,00007.64,00202.02,00085.00,01000.94,00162.85
1344450692049,00059.86553192,00010.79578972,00146.70,00046.20,01867.00,00045.00,00007.64,00202.02,00085.00,01000.86,00162.85
1344450692199,00059.86553192,00010.79578972,00146.70,00046.20,01867.00,00045.00,00007.64,00202.02,00085.00,01000.87,00162.85
1344450692349,00059.86553192,00010.79578972,00146.70,00046.20,01867.00,00045.00,00007.64,00202.02,00085.00,01000.83,00162.85
1344450692497,00059.86553192,00010.79578972,00146.70,00046.20,01867.00,00045.00,00007.64,00202.02,00085.00,01000.91,00162.85
1344450692648,00059.86553192,00010.79578972,00146.70,00046.20,01867.00,00045.00,00007.45,00197.04,00085.00,01000.84,00162.85
1344450692800,00059.86543274,00010.79590797,00146.87,00045.78,01858.00,00045.00,00007.45,00197.04,00085.00,01000.87,00163.18
1344450692949,00059.86543274,00010.79590797,00146.87,00045.78,01858.00,00045.00,00007.45,00197.04,00085.00,01000.92,00163.18
1344450693099,00059.86543274,00010.79590797,00146.87,00045.78,01858.00,00045.00,00007.56,00199.86,00085.00,01000.76,00163.18
1344450693251,00059.86543274,00010.79590797,00146.87,00045.78,01858.00,00045.00,00007.56,00199.86,00085.00,01000.74,00163.18
1344450693397,00059.86543274,00010.79590797,00146.87,00045.78,01873.00,00045.00,00007.56,00199.86,00085.00,01000.71,00163.18
1344450693548,00059.86543274,00010.79590797,00146.87,00045.78,01873.00,00046.00,00007.56,00199.86,00085.00,01000.83,00163.18
1344450693698,00059.86543274,00010.79590797,00146.87,00045.78,01873.00,00046.00,00007.56,00199.86,00083.00,01000.67,00163.18
1344450693849,00059.86533737,00010.79603004,00147.18,00045.82,01873.00,00046.00,00007.45,00199.86,00083.00,01000.86,00163.42
1344450693999,00059.86533737,00010.79603004,00147.18,00045.82,01873.00,00046.00,00007.45,00197.10,00083.00,01000.84,00163.42
1344450694151,00059.86533737,00010.79603004,00147.18,00045.82,01877.00,00046.00,00007.45,00197.10,00083.00,01000.98,00163.42
1344450694300,00059.86533737,00010.79603004,00147.18,00045.82,01877.00,00045.00,00007.45,00197.10,00083.00,01000.76,00163.42
1344450694450,00059.86533737,00010.79603004,00147.18,00045.82,01877.00,00045.00,00007.45,00197.10,00083.00,01000.83,00163.42
1344450694600,00059.86533737,00010.79603004,00147.18,00045.82,01877.00,00045.00,00007.63,00201.91,00083.00,01000.77,00163.42
1344450694751,00059.86533737,00010.79603004,00147.18,00045.82,01878.00,00045.00,00007.63,00201.91,00083.00,01000.75,00163.42
1344450694900,00059.86524200,00010.79614353,00147.16,00044.78,01878.00,00045.00,00007.63,00201.91,00083.00,01000.89,00164.10
1344450695051,00059.86524200,00010.79614353,00147.16,00044.78,01878.00,00046.00,00007.63,00201.91,00083.00,01000.76,00164.10
1344450695201,00059.86524200,00010.79614353,00147.16,00044.78,01878.00,00046.00,00007.47,00197.62,00083.00,01000.79,00164.10
1344450695350,00059.86524200,00010.79614353,00147.16,00044.78,01884.00,00046.00,00007.47,00197.62,00083.00,01000.73,00164.10
1344450695501,00059.86524200,00010.79614353,00147.16,00044.78,01884.00,00046.00,00007.47,00197.62,00083.00,01000.74,00164.10
1344450695650,00059.86524200,00010.79614353,00147.16,00044.78,01884.00,00046.00,00007.47,00197.62,00083.00,01000.78,00164.10
1344450695805,00059.86515045,00010.79625511,00147.38,00044.70,01884.00,00046.00,00007.47,00197.62,00082.00,01000.71,00164.82
1344450695950,00059.86515045,00010.79625511,00147.38,00044.70,01884.00,00046.00,00007.50,00198.26,00082.00,01000.75,00164.82
1344450696102,00059.86515045,00010.79625511,00147.38,00044.70,01890.00,00046.00,00007.50,00198.26,00082.00,01000.75,00164.82
1344450696251,00059.86515045,00010.79625511,00147.38,00044.70,01890.00,00046.00,00007.50,00198.26,00082.00,01000.81,00164.82
1344450696402,00059.86515045,00010.79625511,00147.38,00044.70,01890.00,00046.00,00007.50,00198.26,00082.00,01000.66,00164.82
1344450696553,00059.86515045,00010.79625511,00147.38,00044.70,01890.00,00046.00,00007.38,00195.13,00082.00,01000.72,00164.82
1344450696703,00059.86515045,00010.79625511,00147.38,00044.70,01890.00,00046.00,00007.38,00195.13,00082.00,01000.72,00164.82
1344450696853,00059.86505127,00010.79636383,00148.51,00046.49,01885.00,00046.00,00007.38,00195.13,00082.00,01000.69,00165.41
1344450697003,00059.86505127,00010.79636383,00148.51,00046.49,01885.00,00046.00,00007.38,00195.13,00082.00,01000.60,00165.41
1344450697155,00059.86505127,00010.79636383,00148.51,00046.49,01885.00,00046.00,00007.50,00195.13,00082.00,01000.59,00165.41
1344450697306,00059.86505127,00010.79636383,00148.51,00046.49,01899.00,00046.00,00007.50,00198.36,00082.00,01000.71,00165.41
1344450697459,00059.86505127,00010.79636383,00148.51,00046.49,01899.00,00047.00,00007.50,00198.36,00082.00,01000.75,00165.41
1344450697606,00059.86505127,00010.79636383,00148.51,00046.49,01899.00,00047.00,00007.50,00198.36,00082.00,01000.51,00165.41
1344450697759,00059.86505127,00010.79636383,00148.51,00046.49,01899.00,00047.00,00007.50,00198.36,00081.00,01000.58,00165.41
1344450697908,00059.86495209,00010.79647446,00148.80,00046.84,01899.00,00047.00,00007.39,00195.58,00081.00,01000.46,00165.84
1344450698063,00059.86495209,00010.79647446,00148.80,00046.84,01921.00,00047.00,00007.39,00195.58,00081.00,01000.59,00165.84
1344450698209,00059.86495209,00010.79647446,00148.80,00046.84,01921.00,00047.00,00007.39,00195.58,00081.00,01000.58,00165.84
1344450698360,00059.86495209,00010.79647446,00148.80,00046.84,01921.00,00047.00,00007.39,00195.58,00081.00,01000.61,00165.84
1344450698511,00059.86495209,00010.79647446,00148.80,00046.84,01921.00,00047.00,00007.39,00195.58,00081.00,01000.52,00165.84
1344450698671,00059.86495209,00010.79647446,00148.80,00046.84,01921.00,00047.00,00007.48,00197.85,00081.00,01000.53,00165.84
1344450698810,00059.86485291,00010.79658699,00148.84,00047.08,01958.00,00047.00,00007.48,00197.85,00081.00,01000.53,00166.48
1344450698962,00059.86485291,00010.79658699,00148.84,00047.08,01958.00,00048.00,00007.48,00197.85,00081.00,01000.55,00166.48
1344450699115,00059.86485291,00010.79658699,00148.84,00047.08,01958.00,00048.00,00007.48,00197.85,00081.00,01000.61,00166.48
1344450699260,00059.86485291,00010.79658699,00148.84,00047.08,01958.00,00048.00,00007.32,00193.73,00081.00,01000.61,00166.48
1344450699411,00059.86485291,00010.79658699,00148.84,00047.08,01955.00,00048.00,00007.32,00193.73,00081.00,01000.64,00166.48
1344450699560,00059.86485291,00010.79658699,00148.84,00047.08,01955.00,00048.00,00007.32,00193.73,00081.00,01000.62,00166.48
1344450699712,00059.86485291,00010.79658699,00148.84,00047.08,01955.00,00048.00,00007.32,00193.73,00081.00,01000.54,00166.48
1344450699861,00059.86474609,00010.79670715,00149.29,00048.16,01955.00,00048.00,00007.32,00193.73,00081.00,01000.58,00166.89
1344450700011,00059.86474609,00010.79670715,00149.29,00048.16,01955.00,00048.00,00007.31,00193.44,00081.00,01000.65,00166.89
1344450700162,00059.86474609,00010.79670715,00149.29,00048.16,01970.00,00049.00,00007.31,00193.44,00081.00,01000.67,00166.89
1344450700313,00059.86474609,00010.79670715,00149.29,00048.16,01970.00,00049.00,00007.31,00193.44,00081.00,01000.45,00166.89
1344450700462,00059.86474609,00010.79670715,00149.29,00048.16,01970.00,00049.00,00007.31,00193.44,00081.00,01000.58,00166.89
1344450700611,00059.86474609,00010.79670715,00149.29,00048.16,01970.00,00049.00,00005.41,00143.21,00081.00,01000.43,00166.89
1344450700763,00059.86463928,00010.79682636,00149.85,00048.62,02004.00,00049.00,00005.41,00143.21,00081.00,01000.43,00166.89
1344450700912,00059.86463928,00010.79682636,00149.85,00048.62,02004.00,00049.00,00005.41,00143.21,00081.00,01000.54,00167.21
1344450701064,00059.86463928,00010.79682636,00149.85,00048.62,02004.00,00049.00,00004.24,00143.21,00081.00,01000.54,00167.21
1344450701214,00059.86463928,00010.79682636,00149.85,00048.62,02004.00,00049.00,00004.24,00112.06,00081.00,01000.60,00167.21
1344450701372,00059.86463928,00010.79682636,00149.85,00048.62,02004.00,00049.00,00004.24,00112.06,00081.00,01000.58,00167.21
1344450701514,00059.86463928,00010.79682636,00149.85,00048.62,02004.00,00049.00,00004.24,00112.06,00081.00,01000.73,00167.21
1344450701665,00059.86463928,00010.79682636,00149.85,00048.62,02004.00,00049.00,00004.24,00112.06,00081.00,01000.62,00167.21
1344450701815,00059.86452866,00010.79693413,00151.50,00047.67,02004.00,00049.00,00004.24,00112.06,00082.00,01000.63,00167.37
1344450701967,00059.86452866,00010.79693413,00151.50,00047.67,02004.00,00049.00,00004.38,00115.80,00082.00,01000.58,00167.37
1344450702116,00059.86452866,00010.79693413,00151.50,00047.67,01993.00,00049.00,00004.38,00115.80,00082.00,01000.57,00167.37
1344450702266,00059.86452866,00010.79693413,00151.50,00047.67,01993.00,00049.00,00004.38,00115.80,00082.00,01000.56,00167.37
1344450702416,00059.86452866,00010.79693413,00151.50,00047.67,01993.00,00049.00,00004.38,00115.80,00082.00,01000.60,00167.37
1344450702567,00059.86452866,00010.79693413,00151.50,00047.67,01993.00,00049.00,00004.38,00115.80,00082.00,01000.48,00167.37
1344450702717,00059.86452866,00010.79693413,00151.50,00047.67,01993.00,00049.00,00004.38,00115.80,00082.00,01000.72,00167.37
1344450702871,00059.86441803,00010.79704666,00151.10,00049.76,01993.00,00049.00,00004.38,00115.80,00082.00,01000.57,00167.45
1344450703016,00059.86441803,00010.79704666,00151.10,00049.76,01993.00,00049.00,00004.38,00115.80,00082.00,01000.57,00167.45
1344450703166,00059.86441803,00010.79704666,00151.10,00049.76,01993.00,00049.00,00004.35,00115.80,00082.00,01000.56,00167.45
1344450703317,00059.86441803,00010.79704666,00151.10,00049.76,01993.00,00049.00,00004.35,00115.16,00082.00,01000.65,00167.45
1344450703469,00059.86441803,00010.79704666,00151.10,00049.76,01990.00,00049.00,00004.35,00115.16,00082.00,01000.52,00167.45
1344450703616,00059.86441803,00010.79704666,00151.10,00049.76,01990.00,00048.00,00004.35,00115.16,00082.00,01000.59,00167.45
1344450703769,00059.86430740,00010.79715729,00151.64,00049.40,01990.00,00048.00,00004.29,00115.16,00082.00,01000.57,00167.45
1344450703917,00059.86430740,00010.79715729,00151.64,00049.40,01989.00,00048.00,00004.29,00113.60,00082.00,01000.66,00167.61
1344450704066,00059.86430740,00010.79715729,00151.64,00049.40,01989.00,00048.00,00004.29,00113.60,00082.00,01000.59,00167.61
1344450704218,00059.86430740,00010.79715729,00151.64,00049.40,01989.00,00048.00,00004.29,00113.60,00082.00,01000.58,00167.61
1344450704372,00059.86430740,00010.79715729,00151.64,00049.40,01989.00,00048.00,00004.29,00113.54,00082.00,01000.58,00167.61
1344450704517,00059.86430740,00010.79715729,00151.64,00049.40,01976.00,00048.00,00004.29,00113.54,00082.00,01000.62,00167.61
1344450704669,00059.86430740,00010.79715729,00151.64,00049.40,01976.00,00048.00,00004.29,00113.54,00082.00,01000.56,00167.61
1344450704817,00059.86419678,00010.79727364,00151.84,00049.99,01976.00,00048.00,00004.29,00113.54,00082.00,01000.72,00167.91
1344450704969,00059.86419678,00010.79727364,00151.84,00049.99,01976.00,00048.00,00004.29,00113.54,00082.00,01000.67,00167.91
1344450705119,00059.86419678,00010.79727364,00151.84,00049.99,01976.00,00048.00,00004.29,00113.54,00082.00,01000.62,00167.91
1344450705269,00059.86419678,00010.79727364,00151.84,00049.99,01976.00,00048.00,00004.12,00109.04,00082.00,01000.68,00167.91
1344450705419,00059.86419678,00010.79727364,00151.84,00049.99,01990.00,00048.00,00004.12,00109.04,00082.00,01000.67,00167.91
1344450705569,00059.86419678,00010.79727364,00151.84,00049.99,01990.00,00048.00,00004.12,00109.04,00082.00,01000.72,00167.91
1344450705719,00059.86419678,00010.79727364,00151.84,00049.99,01990.00,00048.00,00004.15,00109.81,00082.00,01000.71,00167.91
1344450705881,00059.86408997,00010.79738903,00151.88,00049.66,01990.00,00048.00,00004.15,00109.81,00082.00,01000.67,00168.42
1344450706018,00059.86408997,00010.79738903,00151.88,00049.66,01990.00,00048.00,00004.15,00109.81,00082.00,01000.64,00168.42
1344450706169,00059.86408997,00010.79738903,00151.88,00049.66,01990.00,00049.00,00004.15,00109.81,00082.00,01000.75,00168.42
1344450706318,00059.86408997,00010.79738903,00151.88,00049.66,01990.00,00049.00,00004.07,00107.57,00082.00,01000.66,00168.42
1344450706470,00059.86408997,00010.79738903,00151.88,00049.66,01997.00,00049.00,00004.07,00107.57,00082.00,01000.78,00168.42
1344450706619,00059.86408997,00010.79738903,00151.88,00049.66,01997.00,00049.00,00004.07,00107.57,00082.00,01000.78,00168.42
1344450706771,00059.86397934,00010.79750156,00152.19,00049.10,01997.00,00049.00,00004.07,00107.57,00082.00,01000.72,00168.42
1344450706919,00059.86397934,00010.79750156,00152.19,00049.10,01997.00,00049.00,00004.07,00107.57,00082.00,01000.71,00168.99
1344450707070,00059.86397934,00010.79750156,00152.19,00049.10,01997.00,00049.00,00004.07,00107.57,00083.00,01000.89,00168.99
1344450707220,00059.86397934,00010.79750156,00152.19,00049.10,01997.00,00049.00,00003.94,00104.22,00083.00,01000.85,00168.99
1344450707380,00059.86397934,00010.79750156,00152.19,00049.10,02019.00,00049.00,00003.94,00104.22,00083.00,01000.87,00168.99
1344450707519,00059.86397934,00010.79750156,00152.19,00049.10,02019.00,00049.00,00003.94,00104.22,00083.00,01000.99,00168.99
1344450707670,00059.86397934,00010.79750156,00152.19,00049.10,02019.00,00049.00,00003.94,00104.22,00083.00,01000.86,00168.99
1344450707824,00059.86386871,00010.79762077,00151.28,00050.40,02019.00,00049.00,00003.98,00105.37,00083.00,01000.79,00168.99
1344450707973,00059.86386871,00010.79762077,00151.28,00050.40,02038.00,00049.00,00003.98,00105.37,00083.00,01000.81,00169.29
1344450708120,00059.86386871,00010.79762077,00151.28,00050.40,02038.00,00050.00,00003.98,00105.37,00083.00,01000.80,00169.29
1344450708271,00059.86386871,00010.79762077,00151.28,00050.40,02038.00,00050.00,00003.98,00096.79,00083.00,01000.83,00169.29
1344450708421,00059.86386871,00010.79762077,00151.28,00050.40,02065.00,00050.00,00003.66,00096.79,00083.00,01000.97,00169.29
1344450708573,00059.86386871,00010.79762077,00151.28,00050.40,02065.00,00050.00,00003.66,00096.79,00083.00,01000.77,00169.29
1344450708722,00059.86386871,00010.79762077,00151.28,00050.40,02065.00,00050.00,00003.66,00096.79,00083.00,01000.87,00169.29
1344450708873,00059.86375427,00010.79773426,00152.54,00051.43,02065.00,00050.00,00003.66,00096.79,00083.00,01000.93,00169.50
1344450709022,00059.86375427,00010.79773426,00152.54,00051.43,02065.00,00050.00,00003.66,00096.79,00083.00,01000.94,00169.50
1344450709175,00059.86375427,00010.79773426,00152.54,00051.43,02065.00,00050.00,00003.14,00082.99,00083.00,01000.90,00169.50
1344450709323,00059.86375427,00010.79773426,00152.54,00051.43,02093.00,00050.00,00003.14,00082.99,00083.00,01000.96,00169.50
1344450709477,00059.86375427,00010.79773426,00152.54,00051.43,02093.00,00051.00,00003.14,00082.99,00083.00,01000.96,00169.50
1344450709623,00059.86375427,00010.79773426,00152.54,00051.43,02093.00,00051.00,00003.14,00082.99,00083.00,01000.78,00169.50
1344450709776,00059.86363983,00010.79785156,00153.33,00052.01,02093.00,00051.00,00002.98,00078.71,00083.00,01000.84,00169.50
1344450709926,00059.86363983,00010.79785156,00153.33,00052.01,02102.00,00051.00,00002.98,00078.71,00083.00,01000.99,00169.70
1344450710079,00059.86363983,00010.79785156,00153.33,00052.01,02102.00,00051.00,00002.98,00078.71,00083.00,01000.90,00169.70
1344450710228,00059.86363983,00010.79785156,00153.33,00052.01,02102.00,00051.00,00002.99,00079.05,00083.00,01000.94,00169.70
1344450710377,00059.86363983,00010.79785156,00153.33,00052.01,02110.00,00051.00,00002.99,00079.05,00083.00,01001.10,00169.70
1344450710527,00059.86363983,00010.79785156,00153.33,00052.01,02110.00,00051.00,00002.99,00079.05,00083.00,01000.97,00169.70
1344450710681,00059.86363983,00010.79785156,00153.33,00052.01,02110.00,00051.00,00002.99,00079.05,00083.00,01000.96,00169.70
1344450710828,00059.86352158,00010.79796314,00153.73,00052.16,02110.00,00051.00,00002.99,00079.05,00083.00,01001.00,00169.65
1344450710982,00059.86352158,00010.79796314,00153.73,00052.16,02110.00,00051.00,00002.99,00079.05,00083.00,01001.05,00169.65
1344450711130,00059.86352158,00010.79796314,00153.73,00052.16,02110.00,00051.00,00003.00,00079.35,00083.00,01000.87,00169.65
1344450711281,00059.86352158,00010.79796314,00153.73,00052.16,02117.00,00051.00,00003.00,00079.35,00083.00,01000.91,00169.65
1344450711431,00059.86352158,00010.79796314,00153.73,00052.16,02117.00,00051.00,00003.00,00079.35,00083.00,01000.98,00169.65
1344450711581,00059.86352158,00010.79796314,00153.73,00052.16,02117.00,00051.00,00003.01,00079.62,00083.00,01000.90,00169.65
1344450711731,00059.86352158,00010.79796314,00153.73,00052.16,02117.00,00051.00,00003.01,00079.62,00083.00,01000.81,00169.65
1344450711881,00059.86339951,00010.79807377,00154.11,00052.49,02121.00,00051.00,00003.01,00079.62,00083.00,01000.96,00169.36
1344450712031,00059.86339951,00010.79807377,00154.11,00052.49,02121.00,00052.00,00003.01,00079.62,00083.00,01001.05,00169.36
1344450712181,00059.86339951,00010.79807377,00154.11,00052.49,02121.00,00052.00,00002.96,00078.23,00083.00,01001.03,00169.36
1344450712332,00059.86339951,00010.79807377,00154.11,00052.49,02121.00,00052.00,00002.96,00078.23,00083.00,01001.14,00169.36
1344450712484,00059.86339951,00010.79807377,00154.11,00052.49,02137.00,00052.00,00002.96,00078.23,00083.00,01000.96,00169.36
1344450712632,00059.86339951,00010.79807377,00154.11,00052.49,02137.00,00052.00,00002.96,00078.23,00083.00,01000.98,00169.36
1344450712784,00059.86328125,00010.79818249,00154.92,00052.27,02137.00,00052.00,00002.96,00078.23,00083.00,01001.13,00169.36
1344450712933,00059.86328125,00010.79818249,00154.92,00052.27,02137.00,00052.00,00002.96,00078.23,00083.00,01001.05,00169.12
1344450713084,00059.86328125,00010.79818249,00154.92,00052.27,02137.00,00052.00,00002.98,00078.82,00083.00,01001.16,00169.12
1344450713232,00059.86328125,00010.79818249,00154.92,00052.27,02137.00,00052.00,00002.98,00078.82,00083.00,01001.10,00169.12
1344450713384,00059.86328125,00010.79818249,00154.92,00052.27,02136.00,00052.00,00002.98,00078.82,00083.00,01001.08,00169.12
1344450713532,00059.86328125,00010.79818249,00154.92,00052.27,02136.00,00052.00,00002.98,00078.82,00083.00,01001.01,00169.12
1344450713685,00059.86328125,00010.79818249,00154.92,00052.27,02136.00,00052.00,00002.98,00078.79,00083.00,01001.01,00169.12
1344450713833,00059.86316299,00010.79829311,00155.78,00052.80,02119.00,00052.00,00002.98,00078.79,00083.00,01001.02,00168.92
1344450713985,00059.86316299,00010.79829311,00155.78,00052.80,02119.00,00052.00,00002.98,00078.79,00083.00,01001.02,00168.92
1344450714133,00059.86316299,00010.79829311,00155.78,00052.80,02119.00,00052.00,00002.98,00078.16,00083.00,01001.02,00168.92
1344450714284,00059.86316299,00010.79829311,00155.78,00052.80,02119.00,00052.00,00002.95,00078.16,00083.00,01001.17,00168.92
1344450714435,00059.86316299,00010.79829311,00155.78,00052.80,02108.00,00052.00,00002.95,00078.16,00083.00,01001.08,00168.92
1344450714584,00059.86316299,00010.79829311,00155.78,00052.80,02108.00,00051.00,00002.95,00078.16,00083.00,01001.12,00168.92
1344450714735,00059.86316299,00010.79829311,00155.78,00052.80,02108.00,00051.00,00002.95,00078.16,00083.00,01001.17,00168.92
1344450714885,00059.86304474,00010.79840565,00155.09,00053.28,02108.00,00051.00,00002.95,00078.16,00083.00,01001.04,00168.67
1344450715035,00059.86304474,00010.79840565,00155.09,00053.28,02108.00,00051.00,00002.95,00078.16,00083.00,01001.21,00168.67
1344450715186,00059.86304474,00010.79840565,00155.09,00053.28,02108.00,00051.00,00003.27,00086.54,00083.00,01001.13,00168.67
1344450715339,00059.86304474,00010.79840565,00155.09,00053.28,02096.00,00051.00,00003.27,00086.54,00083.00,01000.95,00168.67
1344450715488,00059.86304474,00010.79840565,00155.09,00053.28,02096.00,00051.00,00003.27,00086.54,00083.00,01001.03,00168.67
1344450715637,00059.86304474,00010.79840565,00155.09,00053.28,02096.00,00051.00,00003.54,00093.53,00083.00,01001.15,00168.67
1344450715789,00059.86293030,00010.79851437,00154.44,00051.62,02081.00,00051.00,00003.54,00093.53,00083.00,01001.15,00168.67
1344450715938,00059.86293030,00010.79851437,00154.44,00051.62,02081.00,00051.00,00003.54,00093.53,00083.00,01001.09,00168.37
1344450716089,00059.86293030,00010.79851437,00154.44,00051.62,02081.00,00051.00,00003.51,00092.86,00083.00,01001.15,00168.37
1344450716239,00059.86293030,00010.79851437,00154.44,00051.62,02081.00,00051.00,00003.51,00092.86,00083.00,01001.09,00168.37
1344450716395,00059.86293030,00010.79851437,00154.44,00051.62,02075.00,00051.00,00003.51,00092.86,00083.00,01001.19,00168.37
1344450716544,00059.86293030,00010.79851437,00154.44,00051.62,02075.00,00051.00,00003.51,00092.86,00083.00,01001.14,00168.37
1344450716688,00059.86293030,00010.79851437,00154.44,00051.62,02075.00,00051.00,00003.51,00092.86,00083.00,01001.10,00168.37
1344450716840,00059.86281967,00010.79862213,00154.19,00050.83,02075.00,00051.00,00003.51,00092.86,00083.00,01001.13,00168.55
1344450716990,00059.86281967,00010.79862213,00154.19,00050.83,02075.00,00051.00,00003.51,00092.86,00083.00,01001.08,00168.55
1344450717140,00059.86281967,00010.79862213,00154.19,00050.83,02075.00,00051.00,00003.64,00096.30,00083.00,01001.17,00168.55
1344450717291,00059.86281967,00010.79862213,00154.19,00050.83,02059.00,00050.00,00003.64,00096.30,00083.00,01001.11,00168.55
1344450717440,00059.86281967,00010.79862213,00154.19,00050.83,02059.00,00050.00,00003.64,00096.30,00083.00,01000.99,00168.55
1344450717590,00059.86281967,00010.79862213,00154.19,00050.83,02059.00,00050.00,00003.68,00097.46,00083.00,01000.96,00168.55
1344450717741,00059.86270905,00010.79872417,00154.32,00050.30,02059.00,00050.00,00003.68,00097.46,00083.00,01001.08,00168.55
1344450717900,00059.86270905,00010.79872417,00154.32,00050.30,02059.00,00050.00,00003.68,00097.46,00083.00,01001.03,00168.80
1344450718042,00059.86270905,00010.79872417,00154.32,00050.30,02059.00,00050.00,00003.68,00097.46,00083.00,01001.17,00168.80
1344450718200,00059.86270905,00010.79872417,00154.32,00050.30,02059.00,00050.00,00003.68,00097.46,00083.00,01001.09,00168.80
1344450718340,00059.86270905,00010.79872417,00154.32,00050.30,02054.00,00050.00,00003.68,00097.46,00083.00,01001.12,00168.80
1344450718491,00059.86270905,00010.79872417,00154.32,00050.30,02054.00,00050.00,00003.68,00097.46,00083.00,01001.03,00168.80
1344450718643,00059.86270905,00010.79872417,00154.32,00050.30,02054.00,00050.00,00003.68,00097.46,00083.00,01001.08,00168.80
1344450718793,00059.86259842,00010.79882812,00154.82,00049.40,02054.00,00050.00,00003.68,00097.46,00083.00,01001.20,00168.80
1344450718942,00059.86259842,00010.79882812,00154.82,00049.40,02054.00,00050.00,00003.68,00097.46,00083.00,01001.09,00168.52
1344450719092,00059.86259842,00010.79882812,00154.82,00049.40,02039.00,00050.00,00003.68,00097.23,00083.00,01001.24,00168.52
1344450719242,00059.86259842,00010.79882812,00154.82,00049.40,02039.00,00050.00,00003.68,00097.23,00083.00,01001.21,00168.52
1344450719392,00059.86259842,00010.79882812,00154.82,00049.40,02039.00,00050.00,00003.68,00097.23,00083.00,01001.35,00168.52
1344450719543,00059.86259842,00010.79882812,00154.82,00049.40,02039.00,00050.00,00003.65,00096.52,00083.00,01001.28,00168.52
1344450719693,00059.86259842,00010.79882812,00154.82,00049.40,02024.00,00050.00,00003.65,00096.52,00083.00,01001.32,00168.52
1344450719845,00059.86248779,00010.79892921,00155.03,00048.86,02024.00,00050.00,00003.65,00096.52,00083.00,01001.13,00168.18
1344450719995,00059.86248779,00010.79892921,00155.03,00048.86,02024.00,00049.00,00003.65,00096.52,00083.00,01001.25,00168.18
1344450720144,00059.86248779,00010.79892921,00155.03,00048.86,02024.00,00049.00,00002.56,00067.68,00083.00,01001.13,00168.18
1344450720294,00059.86248779,00010.79892921,00155.03,00048.86,02007.00,00049.00,00002.56,00067.68,00083.00,01001.10,00168.18
1344450720445,00059.86248779,00010.79892921,00155.03,00048.86,02007.00,00049.00,00002.56,00067.68,00083.00,01001.38,00168.18
1344450720594,00059.86248779,00010.79892921,00155.03,00048.86,02007.00,00049.00,00002.56,00067.68,00083.00,01001.35,00168.18
1344450720745,00059.86248779,00010.79892921,00155.03,00048.86,02007.00,00049.00,00002.56,00067.68,00083.00,01001.42,00168.18
1344450720894,00059.86237717,00010.79903221,00155.08,00048.12,02007.00,00049.00,00002.56,00067.68,00082.00,01001.11,00167.68
1344450721046,00059.86237717,00010.79903221,00155.08,00048.12,02007.00,00049.00,00002.68,00070.84,00082.00,01001.26,00167.68
1344450721196,00059.86237717,00010.79903221,00155.08,00048.12,01950.00,00049.00,00002.68,00070.84,00082.00,01001.29,00167.68
1344450721345,00059.86237717,00010.79903221,00155.08,00048.12,01950.00,00047.00,00002.68,00070.84,00082.00,01001.16,00167.68
1344450721495,00059.86237717,00010.79903221,00155.08,00048.12,01950.00,00047.00,00002.68,00070.84,00082.00,01001.22,00167.68
1344450721645,00059.86237717,00010.79903221,00155.08,00048.12,01950.00,00047.00,00002.71,00071.76,00082.00,01001.24,00167.68
1344450721797,00059.86225128,00010.79915428,00154.80,00048.40,01919.00,00047.00,00002.71,00071.76,00082.00,01001.33,00167.68
1344450721945,00059.86225128,00010.79915428,00154.80,00048.40,01919.00,00047.00,00002.71,00071.76,00082.00,01001.25,00167.24
1344450722097,00059.86225128,00010.79915428,00154.80,00048.40,01919.00,00047.00,00002.71,00071.76,00082.00,01001.33,00167.24
1344450722247,00059.86225128,00010.79915428,00154.80,00048.40,01919.00,00047.00,00002.67,00070.62,00082.00,01001.23,00167.24
1344450722397,00059.86225128,00010.79915428,00154.80,00048.40,01889.00,00047.00,00002.67,00070.62,00082.00,01001.30,00167.24
1344450722548,00059.86225128,00010.79915428,00154.80,00048.40,01889.00,00046.00,00002.67,00070.62,00082.00,01001.24,00167.24
1344450722699,00059.86225128,00010.79915428,00154.80,00048.40,01889.00,00046.00,00002.67,00070.62,00082.00,01001.18,00167.24
1344450722849,00059.86213303,00010.79926586,00154.83,00047.40,01889.00,00046.00,00002.67,00070.62,00082.00,01001.25,00167.06
